,country,clusters,total
101,England,3,0.0
102,England,4,0.0
103,England,5,0.0
104,England,6,0.0
105,France,0,0.09
106,France,1,0.04
107,France,2,0.05
108,France,3,0.09
109,France,4,0.01
110,France,5,0.71
111,France,6,0.02
112,Georgia,0,0.0
113,Georgia,1,0.0
114,Georgia,2,0.0
115,Georgia,3,0.0
116,Georgia,4,0.0
117,Georgia,5,0.0
118,Georgia,6,0.0
119,Germany,0,0.08
120,Germany,1,0.01
121,Germany,2,0.0
122,Germany,3,0.02
123,Germany,4,0.0
124,Germany,5,0.0
125,Germany,6,0.0
126,Greece,0,0.01
127,Greece,1,0.0
128,Greece,2,0.0
129,Greece,3,0.01
130,Greece,4,0.0
131,Greece,5,0.0
132,Greece,6,0.0
133,Hungary,0,0.0
134,Hungary,1,0.0
135,Hungary,2,0.0
136,Hungary,3,0.0
137,Hungary,4,0.0
138,Hungary,5,0.0
139,Hungary,6,0.0
140,India,0,0.0
141,India,1,0.0
142,India,2,0.0
143,India,3,0.0
144,India,4,0.0
145,India,5,0.0
146,India,6,0.0
147,Israel,0,0.0
148,Israel,1,0.0
149,Israel,2,0.01
150,Israel,3,0.0
151,Israel,4,0.0
152,Israel,5,0.0
153,Israel,6,0.01
154,Italy,0,0.18
155,Italy,1,0.04
156,Italy,2,0.11
157,Italy,3,0.15
158,Italy,4,0.02
159,Italy,5,0.01
160,Italy,6,0.54
161,Lebanon,0,0.0
162,Lebanon,1,0.0
163,Lebanon,2,0.0
164,Lebanon,3,0.0
165,Lebanon,4,0.0
166,Lebanon,5,0.0
167,Lebanon,6,0.0
168,Luxembourg,0,0.0
169,Luxembourg,1,0.0
170,Luxembourg,2,0.0
171,Luxembourg,3,0.0
172,Luxembourg,4,0.0
173,Luxembourg,5,0.0
174,Luxembourg,6,0.0
175,Macedonia,0,0.0
176,Macedonia,1,0.0
177,Macedonia,2,0.0
178,Macedonia,3,0.0
179,Macedonia,4,0.0
180,Macedonia,5,0.0
181,Macedonia,6,0.0
182,Mexico,0,0.0
183,Mexico,1,0.0
184,Mexico,2,0.0
185,Mexico,3,0.0
186,Mexico,4,0.0
187,Mexico,5,0.0
188,Mexico,6,0.0
189,Moldova,0,0.0
190,Moldova,1,0.0
191,Moldova,2,0.0
192,Moldova,3,0.0
193,Moldova,4,0.0
194,Moldova,5,0.0
195,Moldova,6,0.0
196,Morocco,0,0.0
197,Morocco,1,0.0
198,Morocco,2,0.0
199,Morocco,3,0.0
200,Morocco,4,0.0
201,Morocco,5,0.0
202,Morocco,6,0.0
203,New Zealand,0,0.01
204,New Zealand,1,0.03
205,New Zealand,2,0.01
206,New Zealand,3,0.02
207,New Zealand,4,0.0
208,New Zealand,5,0.0
209,New Zealand,6,0.0
210,Peru,0,0.0
211,Peru,1,0.0
212,Peru,2,0.0
213,Peru,3,0.0
214,Peru,4,0.0
215,Peru,5,0.0
216,Peru,6,0.0
217,Portugal,0,0.01
218,Portugal,1,0.0
219,Portugal,2,0.01
220,Portugal,3,0.01
221,Portugal,4,0.0
222,Portugal,5,0.22
223,Portugal,6,0.0
224,Romania,0,0.0
225,Romania,1,0.0
226,Romania,2,0.0
227,Romania,3,0.0
228,Romania,4,0.0
229,Romania,5,0.0
230,Romania,6,0.0
231,Serbia,0,0.0
232,Serbia,1,0.0
233,Serbia,2,0.0
234,Serbia,3,0.0
235,Serbia,4,0.0
236,Serbia,5,0.0
237,Serbia,6,0.0
238,Slovakia,0,0.0
239,Slovakia,1,0.0
240,Slovakia,2,0.0
241,Slovakia,3,0.0
242,Slovakia,4,0.0
243,Slovakia,5,0.0
244,Slovakia,6,0.0
245,Slovenia,0,0.0
246,Slovenia,1,0.0
247,Slovenia,2,0.0
248,Slovenia,3,0.0
249,Slovenia,4,0.0
250,Slovenia,5,0.0
251,Slovenia,6,0.0
252,South Africa,0,0.02
253,South Africa,1,0.01
254,South Africa,2,0.01
255,South Africa,3,0.01
256,South Africa,4,0.01
257,South Africa,5,0.0
258,South Africa,6,0.01
259,Spain,0,0.06
260,Spain,1,0.01
261,Spain,2,0.03
262,Spain,3,0.03
263,Spain,4,0.33
264,Spain,5,0.0
265,Spain,6,0.01
266,Switzerland,0,0.0
267,Switzerland,1,0.0
268,Switzerland,2,0.0
269,Switzerland,3,0.0
270,Switzerland,4,0.0
271,Switzerland,5,0.0
272,Switzerland,6,0.0
273,Turkey,0,0.0
274,Turkey,1,0.0
275,Turkey,2,0.0
276,Turkey,3,0.0
277,Turkey,4,0.0
278,Turkey,5,0.0
279,Turkey,6,0.0
280,US,0,0.38
281,US,1,0.8
282,US,2,0.7
283,US,3,0.55
284,US,4,0.11
285,US,5,0.02
286,US,6,0.36
287,Ukraine,0,0.0
288,Ukraine,1,0.0
289,Ukraine,2,0.0
290,Ukraine,3,0.0
291,Ukraine,4,0.0
292,Ukraine,5,0.0
293,Ukraine,6,0.0
294,Uruguay,0,0.0
295,Uruguay,1,0.0
296,Uruguay,2,0.0
297,Uruguay,3,0.0
298,Uruguay,4,0.01
299,Uruguay,5,0.0
300,Uruguay,6,0.0
