,country,clusters,total
85,Canada,8,0.0
86,Canada,9,0.0
87,Canada,10,0.0
88,Chile,0,0.24
89,Chile,1,0.0
90,Chile,2,0.02
91,Chile,3,0.02
92,Chile,4,0.05
93,Chile,5,0.01
94,Chile,6,0.01
95,Chile,7,0.0
96,Chile,8,0.01
97,Chile,9,0.02
98,Chile,10,0.03
99,China,0,0.0
100,China,1,0.0
101,China,2,0.0
102,China,3,0.0
103,China,4,0.0
104,China,5,0.0
105,China,6,0.0
106,China,7,0.0
107,China,8,0.0
108,China,9,0.0
109,China,10,0.0
110,Croatia,0,0.0
111,Croatia,1,0.0
112,Croatia,2,0.0
113,Croatia,3,0.0
114,Croatia,4,0.0
115,Croatia,5,0.0
116,Croatia,6,0.0
117,Croatia,7,0.0
118,Croatia,8,0.0
119,Croatia,9,0.0
120,Croatia,10,0.0
121,Cyprus,0,0.0
122,Cyprus,1,0.0
123,Cyprus,2,0.0
124,Cyprus,3,0.0
125,Cyprus,4,0.0
126,Cyprus,5,0.0
127,Cyprus,6,0.0
128,Cyprus,7,0.0
129,Cyprus,8,0.0
130,Cyprus,9,0.0
131,Cyprus,10,0.0
132,Czech Republic,0,0.0
133,Czech Republic,1,0.0
134,Czech Republic,2,0.0
135,Czech Republic,3,0.0
136,Czech Republic,4,0.0
137,Czech Republic,5,0.0
138,Czech Republic,6,0.0
139,Czech Republic,7,0.0
140,Czech Republic,8,0.0
141,Czech Republic,9,0.0
142,Czech Republic,10,0.0
143,Egypt,0,0.0
144,Egypt,1,0.0
145,Egypt,2,0.0
146,Egypt,3,0.0
147,Egypt,4,0.0
148,Egypt,5,0.0
149,Egypt,6,0.0
150,Egypt,7,0.0
151,Egypt,8,0.0
152,Egypt,9,0.0
153,Egypt,10,0.0
154,England,0,0.0
155,England,1,0.0
156,England,2,0.0
157,England,3,0.0
158,England,4,0.0
159,England,5,0.0
160,England,6,0.0
161,England,7,0.0
162,England,8,0.0
163,England,9,0.0
164,England,10,0.0
165,France,0,0.01
166,France,1,0.02
167,France,2,0.19
168,France,3,0.09
169,France,4,0.15
170,France,5,0.04
171,France,6,0.05
172,France,7,0.71
173,France,8,0.13
174,France,9,0.05
175,France,10,0.06
176,Georgia,0,0.0
177,Georgia,1,0.0
178,Georgia,2,0.0
179,Georgia,3,0.0
180,Georgia,4,0.0
181,Georgia,5,0.0
182,Georgia,6,0.0
183,Georgia,7,0.0
184,Georgia,8,0.0
185,Georgia,9,0.0
186,Georgia,10,0.0
187,Germany,0,0.0
188,Germany,1,0.0
189,Germany,2,0.0
190,Germany,3,0.07
191,Germany,4,0.06
192,Germany,5,0.0
193,Germany,6,0.02
194,Germany,7,0.0
195,Germany,8,0.01
196,Germany,9,0.03
197,Germany,10,0.0
198,Greece,0,0.0
199,Greece,1,0.0
200,Greece,2,0.01
201,Greece,3,0.0
202,Greece,4,0.0
203,Greece,5,0.0
204,Greece,6,0.0
205,Greece,7,0.0
206,Greece,8,0.0
207,Greece,9,0.02
208,Greece,10,0.0
209,Hungary,0,0.0
210,Hungary,1,0.0
211,Hungary,2,0.0
212,Hungary,3,0.0
213,Hungary,4,0.0
214,Hungary,5,0.0
215,Hungary,6,0.0
216,Hungary,7,0.0
217,Hungary,8,0.0
218,Hungary,9,0.0
219,Hungary,10,0.0
220,India,0,0.0
221,India,1,0.0
222,India,2,0.0
223,India,3,0.0
224,India,4,0.0
225,India,5,0.0
226,India,6,0.0
227,India,7,0.0
228,India,8,0.0
229,India,9,0.0
230,India,10,0.0
231,Israel,0,0.0
232,Israel,1,0.02
233,Israel,2,0.01
234,Israel,3,0.0
235,Israel,4,0.0
236,Israel,5,0.0
237,Israel,6,0.0
238,Israel,7,0.0
239,Israel,8,0.0
240,Israel,9,0.0
241,Israel,10,0.01
242,Italy,0,0.03
243,Italy,1,0.7
244,Italy,2,0.13
245,Italy,3,0.1
246,Italy,4,0.04
247,Italy,5,0.14
248,Italy,6,0.01
249,Italy,7,0.01
250,Italy,8,0.02
251,Italy,9,0.49
252,Italy,10,0.16
253,Lebanon,0,0.0
254,Lebanon,1,0.0
255,Lebanon,2,0.0
256,Lebanon,3,0.0
257,Lebanon,4,0.0
258,Lebanon,5,0.0
259,Lebanon,6,0.0
260,Lebanon,7,0.0
261,Lebanon,8,0.0
262,Lebanon,9,0.0
263,Lebanon,10,0.0
264,Luxembourg,0,0.0
265,Luxembourg,1,0.0
266,Luxembourg,2,0.0
267,Luxembourg,3,0.0
268,Luxembourg,4,0.0
269,Luxembourg,5,0.0
270,Luxembourg,6,0.0
271,Luxembourg,7,0.0
272,Luxembourg,8,0.0
273,Luxembourg,9,0.0
274,Luxembourg,10,0.0
275,Macedonia,0,0.0
276,Macedonia,1,0.0
277,Macedonia,2,0.0
278,Macedonia,3,0.0
279,Macedonia,4,0.0
280,Macedonia,5,0.0
281,Macedonia,6,0.0
282,Macedonia,7,0.0
283,Macedonia,8,0.0
284,Macedonia,9,0.0
285,Macedonia,10,0.0
286,Mexico,0,0.0
287,Mexico,1,0.0
288,Mexico,2,0.0
289,Mexico,3,0.0
290,Mexico,4,0.0
291,Mexico,5,0.0
292,Mexico,6,0.0
293,Mexico,7,0.0
294,Mexico,8,0.0
295,Mexico,9,0.0
296,Mexico,10,0.0
297,Moldova,0,0.0
298,Moldova,1,0.0
299,Moldova,2,0.0
300,Moldova,3,0.0
301,Moldova,4,0.0
302,Moldova,5,0.0
303,Moldova,6,0.0
304,Moldova,7,0.0
305,Moldova,8,0.0
306,Moldova,9,0.0
307,Moldova,10,0.0
308,Morocco,0,0.0
309,Morocco,1,0.0
310,Morocco,2,0.0
311,Morocco,3,0.0
312,Morocco,4,0.0
313,Morocco,5,0.0
314,Morocco,6,0.0
315,Morocco,7,0.0
316,Morocco,8,0.0
317,Morocco,9,0.0
318,Morocco,10,0.0
319,New Zealand,0,0.0
320,New Zealand,1,0.0
321,New Zealand,2,0.0
322,New Zealand,3,0.01
323,New Zealand,4,0.02
324,New Zealand,5,0.01
325,New Zealand,6,0.05
326,New Zealand,7,0.0
327,New Zealand,8,0.04
328,New Zealand,9,0.01
329,New Zealand,10,0.0
330,Peru,0,0.0
331,Peru,1,0.0
332,Peru,2,0.0
333,Peru,3,0.0
334,Peru,4,0.0
335,Peru,5,0.0
336,Peru,6,0.0
337,Peru,7,0.0
338,Peru,8,0.0
339,Peru,9,0.0
340,Peru,10,0.0
341,Portugal,0,0.0
342,Portugal,1,0.0
343,Portugal,2,0.04
344,Portugal,3,0.01
345,Portugal,4,0.02
346,Portugal,5,0.01
347,Portugal,6,0.01
348,Portugal,7,0.23
349,Portugal,8,0.02
350,Portugal,9,0.01
351,Portugal,10,0.01
352,Romania,0,0.0
353,Romania,1,0.0
354,Romania,2,0.0
355,Romania,3,0.0
356,Romania,4,0.0
357,Romania,5,0.0
358,Romania,6,0.0
359,Romania,7,0.0
360,Romania,8,0.0
361,Romania,9,0.0
362,Romania,10,0.0
363,Serbia,0,0.0
364,Serbia,1,0.0
365,Serbia,2,0.0
366,Serbia,3,0.0
367,Serbia,4,0.0
368,Serbia,5,0.0
369,Serbia,6,0.0
370,Serbia,7,0.0
371,Serbia,8,0.0
372,Serbia,9,0.0
373,Serbia,10,0.0
374,Slovakia,0,0.0
375,Slovakia,1,0.0
376,Slovakia,2,0.0
377,Slovakia,3,0.0
378,Slovakia,4,0.0
379,Slovakia,5,0.0
380,Slovakia,6,0.0
381,Slovakia,7,0.0
382,Slovakia,8,0.0
383,Slovakia,9,0.0
384,Slovakia,10,0.0
385,Slovenia,0,0.0
386,Slovenia,1,0.0
387,Slovenia,2,0.0
388,Slovenia,3,0.0
389,Slovenia,4,0.0
390,Slovenia,5,0.0
391,Slovenia,6,0.0
392,Slovenia,7,0.0
393,Slovenia,8,0.0
394,Slovenia,9,0.0
395,Slovenia,10,0.0
396,South Africa,0,0.01
397,South Africa,1,0.01
398,South Africa,2,0.02
399,South Africa,3,0.01
400,South Africa,4,0.02
401,South Africa,5,0.01
402,South Africa,6,0.0
403,South Africa,7,0.0
404,South Africa,8,0.0
405,South Africa,9,0.02
406,South Africa,10,0.01
407,Spain,0,0.33
408,Spain,1,0.01
409,Spain,2,0.05
410,Spain,3,0.02
411,Spain,4,0.05
412,Spain,5,0.02
413,Spain,6,0.0
414,Spain,7,0.0
415,Spain,8,0.01
416,Spain,9,0.06
417,Spain,10,0.02
418,Switzerland,0,0.0
419,Switzerland,1,0.0
420,Switzerland,2,0.0
421,Switzerland,3,0.0
422,Switzerland,4,0.0
423,Switzerland,5,0.0
424,Switzerland,6,0.0
425,Switzerland,7,0.0
426,Switzerland,8,0.0
427,Switzerland,9,0.0
428,Switzerland,10,0.0
429,Turkey,0,0.0
430,Turkey,1,0.0
431,Turkey,2,0.0
432,Turkey,3,0.0
433,Turkey,4,0.0
434,Turkey,5,0.0
435,Turkey,6,0.0
436,Turkey,7,0.0
437,Turkey,8,0.0
438,Turkey,9,0.0
439,Turkey,10,0.0
440,US,0,0.1
441,US,1,0.2
442,US,2,0.45
443,US,3,0.59
444,US,4,0.42
445,US,5,0.72
446,US,6,0.79
447,US,7,0.02
448,US,8,0.66
449,US,9,0.22
450,US,10,0.64
451,Ukraine,0,0.0
452,Ukraine,1,0.0
453,Ukraine,2,0.0
454,Ukraine,3,0.0
455,Ukraine,4,0.0
456,Ukraine,5,0.0
457,Ukraine,6,0.0
458,Ukraine,7,0.0
459,Ukraine,8,0.0
460,Ukraine,9,0.0
461,Ukraine,10,0.0
462,Uruguay,0,0.01
463,Uruguay,1,0.0
464,Uruguay,2,0.0
465,Uruguay,3,0.0
466,Uruguay,4,0.0
467,Uruguay,5,0.0
468,Uruguay,6,0.0
469,Uruguay,7,0.0
470,Uruguay,8,0.0
471,Uruguay,9,0.0
472,Uruguay,10,0.0
