,country,clusters,total
123,India,3,0.0
124,India,4,0.0
125,India,5,0.0
126,Israel,0,0.01
127,Israel,1,0.01
128,Israel,2,0.0
129,Israel,3,0.0
130,Israel,4,0.0
131,Israel,5,0.0
132,Italy,0,0.17
133,Italy,1,0.31
134,Italy,2,0.16
135,Italy,3,0.04
136,Italy,4,0.09
137,Italy,5,0.01
138,Lebanon,0,0.0
139,Lebanon,1,0.0
140,Lebanon,2,0.0
141,Lebanon,3,0.0
142,Lebanon,4,0.0
143,Lebanon,5,0.0
144,Luxembourg,0,0.0
145,Luxembourg,1,0.0
146,Luxembourg,2,0.0
147,Luxembourg,3,0.0
148,Luxembourg,4,0.0
149,Luxembourg,5,0.0
150,Macedonia,0,0.0
151,Macedonia,1,0.0
152,Macedonia,2,0.0
153,Macedonia,3,0.0
154,Macedonia,4,0.0
155,Macedonia,5,0.0
156,Mexico,0,0.0
157,Mexico,1,0.0
158,Mexico,2,0.0
159,Mexico,3,0.0
160,Mexico,4,0.0
161,Mexico,5,0.0
162,Moldova,0,0.0
163,Moldova,1,0.0
164,Moldova,2,0.0
165,Moldova,3,0.0
166,Moldova,4,0.0
167,Moldova,5,0.0
168,Morocco,0,0.0
169,Morocco,1,0.0
170,Morocco,2,0.0
171,Morocco,3,0.0
172,Morocco,4,0.0
173,Morocco,5,0.0
174,New Zealand,0,0.0
175,New Zealand,1,0.0
176,New Zealand,2,0.01
177,New Zealand,3,0.04
178,New Zealand,4,0.01
179,New Zealand,5,0.0
180,Peru,0,0.0
181,Peru,1,0.0
182,Peru,2,0.0
183,Peru,3,0.0
184,Peru,4,0.0
185,Peru,5,0.0
186,Portugal,0,0.01
187,Portugal,1,0.0
188,Portugal,2,0.01
189,Portugal,3,0.02
190,Portugal,4,0.01
191,Portugal,5,0.22
192,Romania,0,0.0
193,Romania,1,0.0
194,Romania,2,0.0
195,Romania,3,0.0
196,Romania,4,0.0
197,Romania,5,0.0
198,Serbia,0,0.0
199,Serbia,1,0.0
200,Serbia,2,0.0
201,Serbia,3,0.0
202,Serbia,4,0.0
203,Serbia,5,0.0
204,Slovakia,0,0.0
205,Slovakia,1,0.0
206,Slovakia,2,0.0
207,Slovakia,3,0.0
208,Slovakia,4,0.0
209,Slovakia,5,0.0
210,Slovenia,0,0.0
211,Slovenia,1,0.0
212,Slovenia,2,0.0
213,Slovenia,3,0.0
214,Slovenia,4,0.0
215,Slovenia,5,0.0
216,South Africa,0,0.01
217,South Africa,1,0.02
218,South Africa,2,0.02
219,South Africa,3,0.0
220,South Africa,4,0.0
221,South Africa,5,0.0
222,Spain,0,0.03
223,Spain,1,0.12
224,Spain,2,0.05
225,Spain,3,0.01
226,Spain,4,0.01
227,Spain,5,0.0
228,Switzerland,0,0.0
229,Switzerland,1,0.0
230,Switzerland,2,0.0
231,Switzerland,3,0.0
232,Switzerland,4,0.0
233,Switzerland,5,0.0
234,Turkey,0,0.0
235,Turkey,1,0.0
236,Turkey,2,0.0
237,Turkey,3,0.0
238,Turkey,4,0.0
239,Turkey,5,0.0
240,US,0,0.62
241,US,1,0.3
242,US,2,0.43
243,US,3,0.63
244,US,4,0.78
245,US,5,0.03
246,Ukraine,0,0.0
247,Ukraine,1,0.0
248,Ukraine,2,0.0
249,Ukraine,3,0.0
250,Ukraine,4,0.0
251,Ukraine,5,0.0
252,Uruguay,0,0.0
253,Uruguay,1,0.0
254,Uruguay,2,0.0
255,Uruguay,3,0.0
256,Uruguay,4,0.0
257,Uruguay,5,0.0
