,country,clusters,total
292,Romania,4,0.0
293,Romania,5,0.0
294,Romania,6,0.0
295,Romania,7,0.0
296,Romania,8,0.0
297,Serbia,0,0.0
298,Serbia,1,0.0
299,Serbia,2,0.0
300,Serbia,3,0.0
301,Serbia,4,0.0
302,Serbia,5,0.0
303,Serbia,6,0.0
304,Serbia,7,0.0
305,Serbia,8,0.0
306,Slovakia,0,0.0
307,Slovakia,1,0.0
308,Slovakia,2,0.0
309,Slovakia,3,0.0
310,Slovakia,4,0.0
311,Slovakia,5,0.0
312,Slovakia,6,0.0
313,Slovakia,7,0.0
314,Slovakia,8,0.0
315,Slovenia,0,0.0
316,Slovenia,1,0.0
317,Slovenia,2,0.0
318,Slovenia,3,0.0
319,Slovenia,4,0.0
320,Slovenia,5,0.0
321,Slovenia,6,0.0
322,Slovenia,7,0.0
323,Slovenia,8,0.0
324,South Africa,0,0.02
325,South Africa,1,0.01
326,South Africa,2,0.0
327,South Africa,3,0.01
328,South Africa,4,0.02
329,South Africa,5,0.02
330,South Africa,6,0.01
331,South Africa,7,0.0
332,South Africa,8,0.01
333,Spain,0,0.06
334,Spain,1,0.02
335,Spain,2,0.01
336,Spain,3,0.35
337,Spain,4,0.04
338,Spain,5,0.03
339,Spain,6,0.02
340,Spain,7,0.0
341,Spain,8,0.02
342,Switzerland,0,0.0
343,Switzerland,1,0.0
344,Switzerland,2,0.0
345,Switzerland,3,0.0
346,Switzerland,4,0.0
347,Switzerland,5,0.0
348,Switzerland,6,0.0
349,Switzerland,7,0.0
350,Switzerland,8,0.0
351,Turkey,0,0.0
352,Turkey,1,0.0
353,Turkey,2,0.0
354,Turkey,3,0.0
355,Turkey,4,0.0
356,Turkey,5,0.0
357,Turkey,6,0.0
358,Turkey,7,0.0
359,Turkey,8,0.0
360,US,0,0.41
361,US,1,0.71
362,US,2,0.66
363,US,3,0.08
364,US,4,0.42
365,US,5,0.36
366,US,6,0.35
367,US,7,0.02
368,US,8,0.65
369,Ukraine,0,0.0
370,Ukraine,1,0.0
371,Ukraine,2,0.0
372,Ukraine,3,0.0
373,Ukraine,4,0.0
374,Ukraine,5,0.0
375,Ukraine,6,0.0
376,Ukraine,7,0.0
377,Ukraine,8,0.0
378,Uruguay,0,0.0
379,Uruguay,1,0.0
380,Uruguay,2,0.0
381,Uruguay,3,0.01
382,Uruguay,4,0.0
383,Uruguay,5,0.0
384,Uruguay,6,0.0
385,Uruguay,7,0.0
386,Uruguay,8,0.0
