,country,clusters,total
496,Portugal,0,0.01
497,Portugal,1,0.0
498,Portugal,2,0.23
499,Portugal,3,0.01
500,Portugal,4,0.21
501,Portugal,5,0.02
502,Portugal,6,0.04
503,Portugal,7,0.0
504,Portugal,8,0.0
505,Portugal,9,0.02
506,Portugal,10,0.01
507,Portugal,11,0.01
508,Portugal,12,0.01
509,Portugal,13,0.01
510,Portugal,14,0.01
511,Portugal,15,0.01
512,Romania,0,0.0
513,Romania,1,0.0
514,Romania,2,0.0
515,Romania,3,0.0
516,Romania,4,0.0
517,Romania,5,0.0
518,Romania,6,0.0
519,Romania,7,0.0
520,Romania,8,0.0
521,Romania,9,0.0
522,Romania,10,0.0
523,Romania,11,0.0
524,Romania,12,0.0
525,Romania,13,0.0
526,Romania,14,0.0
527,Romania,15,0.0
528,Serbia,0,0.0
529,Serbia,1,0.0
530,Serbia,2,0.0
531,Serbia,3,0.0
532,Serbia,4,0.0
533,Serbia,5,0.0
534,Serbia,6,0.0
535,Serbia,7,0.0
536,Serbia,8,0.0
537,Serbia,9,0.0
538,Serbia,10,0.0
539,Serbia,11,0.0
540,Serbia,12,0.0
541,Serbia,13,0.0
542,Serbia,14,0.0
543,Serbia,15,0.0
544,Slovakia,0,0.0
545,Slovakia,1,0.0
546,Slovakia,2,0.0
547,Slovakia,3,0.0
548,Slovakia,4,0.0
549,Slovakia,5,0.0
550,Slovakia,6,0.0
551,Slovakia,7,0.0
552,Slovakia,8,0.0
553,Slovakia,9,0.0
554,Slovakia,10,0.0
555,Slovakia,11,0.0
556,Slovakia,12,0.0
557,Slovakia,13,0.0
558,Slovakia,14,0.0
559,Slovakia,15,0.0
560,Slovenia,0,0.0
561,Slovenia,1,0.0
562,Slovenia,2,0.0
563,Slovenia,3,0.0
564,Slovenia,4,0.0
565,Slovenia,5,0.0
566,Slovenia,6,0.0
567,Slovenia,7,0.0
568,Slovenia,8,0.0
569,Slovenia,9,0.0
570,Slovenia,10,0.0
571,Slovenia,11,0.0
572,Slovenia,12,0.0
573,Slovenia,13,0.0
574,Slovenia,14,0.0
575,Slovenia,15,0.0
576,South Africa,0,0.0
577,South Africa,1,0.0
578,South Africa,2,0.0
579,South Africa,3,0.01
580,South Africa,4,0.0
581,South Africa,5,0.0
582,South Africa,6,0.02
583,South Africa,7,0.0
584,South Africa,8,0.01
585,South Africa,9,0.03
586,South Africa,10,0.01
587,South Africa,11,0.02
588,South Africa,12,0.02
589,South Africa,13,0.01
590,South Africa,14,0.03
591,South Africa,15,0.01
592,Spain,0,0.08
593,Spain,1,0.0
594,Spain,2,0.0
595,Spain,3,0.0
596,Spain,4,0.0
597,Spain,5,0.01
598,Spain,6,0.18
599,Spain,7,0.0
600,Spain,8,0.31
601,Spain,9,0.03
602,Spain,10,0.04
603,Spain,11,0.04
604,Spain,12,0.05
605,Spain,13,0.01
606,Spain,14,0.07
607,Spain,15,0.02
608,Switzerland,0,0.0
609,Switzerland,1,0.0
610,Switzerland,2,0.0
611,Switzerland,3,0.0
612,Switzerland,4,0.0
613,Switzerland,5,0.0
614,Switzerland,6,0.0
615,Switzerland,7,0.0
616,Switzerland,8,0.0
617,Switzerland,9,0.0
618,Switzerland,10,0.0
619,Switzerland,11,0.0
620,Switzerland,12,0.0
621,Switzerland,13,0.0
622,Switzerland,14,0.0
623,Switzerland,15,0.0
624,Turkey,0,0.0
625,Turkey,1,0.0
626,Turkey,2,0.0
627,Turkey,3,0.0
628,Turkey,4,0.0
629,Turkey,5,0.0
630,Turkey,6,0.0
631,Turkey,7,0.0
632,Turkey,8,0.0
633,Turkey,9,0.0
634,Turkey,10,0.0
635,Turkey,11,0.0
636,Turkey,12,0.0
637,Turkey,13,0.0
638,Turkey,14,0.0
639,Turkey,15,0.0
640,US,0,0.66
641,US,1,0.02
642,US,2,0.03
643,US,3,0.87
644,US,4,0.03
645,US,5,0.65
646,US,6,0.21
647,US,7,0.99
648,US,8,0.15
649,US,9,0.5
650,US,10,0.36
651,US,11,0.53
652,US,12,0.62
653,US,13,0.7
654,US,14,0.36
655,US,15,0.63
656,Ukraine,0,0.0
657,Ukraine,1,0.0
658,Ukraine,2,0.0
659,Ukraine,3,0.0
660,Ukraine,4,0.0
661,Ukraine,5,0.0
662,Ukraine,6,0.0
663,Ukraine,7,0.0
664,Ukraine,8,0.0
665,Ukraine,9,0.0
666,Ukraine,10,0.0
667,Ukraine,11,0.0
668,Ukraine,12,0.0
669,Ukraine,13,0.0
670,Ukraine,14,0.0
671,Ukraine,15,0.0
672,Uruguay,0,0.0
673,Uruguay,1,0.0
674,Uruguay,2,0.0
675,Uruguay,3,0.0
676,Uruguay,4,0.0
677,Uruguay,5,0.0
678,Uruguay,6,0.0
679,Uruguay,7,0.0
680,Uruguay,8,0.01
681,Uruguay,9,0.0
682,Uruguay,10,0.0
683,Uruguay,11,0.0
684,Uruguay,12,0.0
685,Uruguay,13,0.0
686,Uruguay,14,0.0
687,Uruguay,15,0.0
