,country,clusters,total
106,Brazil,11,0.0
107,Brazil,12,0.0
108,Brazil,13,0.0
109,Brazil,14,0.0
110,Brazil,15,0.0
111,Brazil,16,0.0
112,Brazil,17,0.0
113,Brazil,18,0.0
114,Bulgaria,0,0.0
115,Bulgaria,1,0.0
116,Bulgaria,2,0.0
117,Bulgaria,3,0.0
118,Bulgaria,4,0.0
119,Bulgaria,5,0.0
120,Bulgaria,6,0.0
121,Bulgaria,7,0.0
122,Bulgaria,8,0.0
123,Bulgaria,9,0.0
124,Bulgaria,10,0.0
125,Bulgaria,11,0.0
126,Bulgaria,12,0.0
127,Bulgaria,13,0.0
128,Bulgaria,14,0.0
129,Bulgaria,15,0.0
130,Bulgaria,16,0.0
131,Bulgaria,17,0.0
132,Bulgaria,18,0.0
133,Canada,0,0.01
134,Canada,1,0.0
135,Canada,2,0.0
136,Canada,3,0.0
137,Canada,4,0.0
138,Canada,5,0.0
139,Canada,6,0.0
140,Canada,7,0.0
141,Canada,8,0.0
142,Canada,9,0.0
143,Canada,10,0.0
144,Canada,11,0.0
145,Canada,12,0.01
146,Canada,13,0.0
147,Canada,14,0.0
148,Canada,15,0.0
149,Canada,16,0.0
150,Canada,17,0.0
151,Canada,18,0.0
152,Chile,0,0.01
153,Chile,1,0.0
154,Chile,2,0.0
155,Chile,3,0.04
156,Chile,4,0.0
157,Chile,5,0.05
158,Chile,6,0.05
159,Chile,7,0.01
160,Chile,8,0.0
161,Chile,9,0.01
162,Chile,10,0.27
163,Chile,11,0.03
164,Chile,12,0.0
165,Chile,13,0.04
166,Chile,14,0.05
167,Chile,15,0.01
168,Chile,16,0.03
169,Chile,17,0.0
170,Chile,18,0.03
171,China,0,0.0
172,China,1,0.0
173,China,2,0.0
174,China,3,0.0
175,China,4,0.0
176,China,5,0.0
177,China,6,0.0
178,China,7,0.0
179,China,8,0.0
180,China,9,0.0
181,China,10,0.0
182,China,11,0.0
183,China,12,0.0
184,China,13,0.0
185,China,14,0.0
186,China,15,0.0
187,China,16,0.0
188,China,17,0.0
189,China,18,0.0
190,Croatia,0,0.0
191,Croatia,1,0.0
192,Croatia,2,0.0
193,Croatia,3,0.0
194,Croatia,4,0.0
195,Croatia,5,0.0
196,Croatia,6,0.0
197,Croatia,7,0.0
198,Croatia,8,0.0
199,Croatia,9,0.0
200,Croatia,10,0.0
201,Croatia,11,0.0
202,Croatia,12,0.0
203,Croatia,13,0.0
204,Croatia,14,0.0
205,Croatia,15,0.0
206,Croatia,16,0.0
207,Croatia,17,0.0
208,Croatia,18,0.0
209,Cyprus,0,0.0
210,Cyprus,1,0.0
211,Cyprus,2,0.0
212,Cyprus,3,0.0
213,Cyprus,4,0.0
214,Cyprus,5,0.0
215,Cyprus,6,0.0
216,Cyprus,7,0.0
217,Cyprus,8,0.0
218,Cyprus,9,0.0
219,Cyprus,10,0.0
220,Cyprus,11,0.0
221,Cyprus,12,0.0
222,Cyprus,13,0.0
223,Cyprus,14,0.0
224,Cyprus,15,0.0
225,Cyprus,16,0.0
226,Cyprus,17,0.0
227,Cyprus,18,0.0
228,Czech Republic,0,0.0
229,Czech Republic,1,0.0
230,Czech Republic,2,0.0
231,Czech Republic,3,0.0
232,Czech Republic,4,0.0
233,Czech Republic,5,0.0
234,Czech Republic,6,0.0
235,Czech Republic,7,0.0
236,Czech Republic,8,0.0
237,Czech Republic,9,0.0
238,Czech Republic,10,0.0
239,Czech Republic,11,0.0
240,Czech Republic,12,0.0
241,Czech Republic,13,0.0
242,Czech Republic,14,0.0
243,Czech Republic,15,0.0
244,Czech Republic,16,0.0
245,Czech Republic,17,0.0
246,Czech Republic,18,0.0
247,Egypt,0,0.0
248,Egypt,1,0.0
249,Egypt,2,0.0
250,Egypt,3,0.0
251,Egypt,4,0.0
252,Egypt,5,0.0
253,Egypt,6,0.0
254,Egypt,7,0.0
255,Egypt,8,0.0
256,Egypt,9,0.0
257,Egypt,10,0.0
258,Egypt,11,0.0
259,Egypt,12,0.0
260,Egypt,13,0.0
261,Egypt,14,0.0
262,Egypt,15,0.0
263,Egypt,16,0.0
264,Egypt,17,0.0
265,Egypt,18,0.0
266,England,0,0.0
267,England,1,0.0
268,England,2,0.0
269,England,3,0.0
270,England,4,0.0
271,England,5,0.0
272,England,6,0.0
273,England,7,0.0
274,England,8,0.0
275,England,9,0.0
276,England,10,0.0
277,England,11,0.0
278,England,12,0.0
279,England,13,0.0
280,England,14,0.0
281,England,15,0.0
282,England,16,0.0
283,England,17,0.0
284,England,18,0.0
285,France,0,0.13
286,France,1,0.67
287,France,2,0.07
288,France,3,0.08
289,France,4,0.01
290,France,5,0.16
291,France,6,0.06
292,France,7,0.05
293,France,8,0.68
294,France,9,0.15
295,France,10,0.01
296,France,11,0.05
297,France,12,0.01
298,France,13,0.13
299,France,14,0.05
300,France,15,0.07
301,France,16,0.08
302,France,17,0.68
303,France,18,0.02
304,Georgia,0,0.0
305,Georgia,1,0.0
306,Georgia,2,0.0
307,Georgia,3,0.0
308,Georgia,4,0.0
309,Georgia,5,0.0
310,Georgia,6,0.0
311,Georgia,7,0.0
312,Georgia,8,0.0
313,Georgia,9,0.0
314,Georgia,10,0.0
315,Georgia,11,0.0
316,Georgia,12,0.0
317,Georgia,13,0.0
318,Georgia,14,0.0
319,Georgia,15,0.0
320,Georgia,16,0.0
321,Georgia,17,0.0
322,Georgia,18,0.0
323,Germany,0,0.08
324,Germany,1,0.0
325,Germany,2,0.0
326,Germany,3,0.19
327,Germany,4,0.0
328,Germany,5,0.0
329,Germany,6,0.01
330,Germany,7,0.01
331,Germany,8,0.0
332,Germany,9,0.01
333,Germany,10,0.0
334,Germany,11,0.0
335,Germany,12,0.0
336,Germany,13,0.02
337,Germany,14,0.01
338,Germany,15,0.02
339,Germany,16,0.02
340,Germany,17,0.0
341,Germany,18,0.0
342,Greece,0,0.01
343,Greece,1,0.0
344,Greece,2,0.0
345,Greece,3,0.01
346,Greece,4,0.0
347,Greece,5,0.01
348,Greece,6,0.01
349,Greece,7,0.01
350,Greece,8,0.0
351,Greece,9,0.0
352,Greece,10,0.0
353,Greece,11,0.0
354,Greece,12,0.0
355,Greece,13,0.01
356,Greece,14,0.0
357,Greece,15,0.0
358,Greece,16,0.0
359,Greece,17,0.0
360,Greece,18,0.0
361,Hungary,0,0.01
362,Hungary,1,0.0
363,Hungary,2,0.0
364,Hungary,3,0.0
365,Hungary,4,0.0
366,Hungary,5,0.0
367,Hungary,6,0.0
368,Hungary,7,0.0
369,Hungary,8,0.0
370,Hungary,9,0.0
371,Hungary,10,0.0
372,Hungary,11,0.0
373,Hungary,12,0.0
374,Hungary,13,0.0
375,Hungary,14,0.0
376,Hungary,15,0.0
377,Hungary,16,0.0
378,Hungary,17,0.0
379,Hungary,18,0.0
380,India,0,0.0
381,India,1,0.0
382,India,2,0.0
383,India,3,0.0
384,India,4,0.0
385,India,5,0.0
386,India,6,0.0
387,India,7,0.0
388,India,8,0.0
389,India,9,0.0
390,India,10,0.0
391,India,11,0.0
392,India,12,0.0
393,India,13,0.0
394,India,14,0.0
395,India,15,0.0
396,India,16,0.0
397,India,17,0.0
398,India,18,0.0
399,Israel,0,0.0
400,Israel,1,0.0
401,Israel,2,0.0
402,Israel,3,0.0
403,Israel,4,0.01
404,Israel,5,0.0
405,Israel,6,0.0
406,Israel,7,0.01
407,Israel,8,0.0
408,Israel,9,0.0
409,Israel,10,0.0
410,Israel,11,0.01
411,Israel,12,0.01
412,Israel,13,0.0
413,Israel,14,0.0
414,Israel,15,0.0
415,Israel,16,0.0
416,Israel,17,0.0
417,Israel,18,0.01
418,Italy,0,0.28
419,Italy,1,0.02
420,Italy,2,0.04
421,Italy,3,0.03
422,Italy,4,0.79
423,Italy,5,0.03
424,Italy,6,0.06
425,Italy,7,0.16
426,Italy,8,0.0
427,Italy,9,0.02
428,Italy,10,0.01
429,Italy,11,0.16
430,Italy,12,0.06
431,Italy,13,0.23
432,Italy,14,0.05
433,Italy,15,0.06
434,Italy,16,0.14
435,Italy,17,0.02
436,Italy,18,0.09
437,Lebanon,0,0.0
438,Lebanon,1,0.0
439,Lebanon,2,0.0
440,Lebanon,3,0.0
441,Lebanon,4,0.0
442,Lebanon,5,0.0
443,Lebanon,6,0.0
444,Lebanon,7,0.0
445,Lebanon,8,0.0
446,Lebanon,9,0.0
447,Lebanon,10,0.0
448,Lebanon,11,0.0
449,Lebanon,12,0.0
450,Lebanon,13,0.0
451,Lebanon,14,0.0
452,Lebanon,15,0.0
453,Lebanon,16,0.0
454,Lebanon,17,0.0
455,Lebanon,18,0.0
456,Luxembourg,0,0.0
457,Luxembourg,1,0.0
458,Luxembourg,2,0.0
459,Luxembourg,3,0.0
460,Luxembourg,4,0.0
461,Luxembourg,5,0.0
462,Luxembourg,6,0.0
463,Luxembourg,7,0.0
464,Luxembourg,8,0.0
465,Luxembourg,9,0.0
466,Luxembourg,10,0.0
467,Luxembourg,11,0.0
468,Luxembourg,12,0.0
469,Luxembourg,13,0.0
470,Luxembourg,14,0.0
471,Luxembourg,15,0.0
472,Luxembourg,16,0.0
473,Luxembourg,17,0.0
474,Luxembourg,18,0.0
475,Macedonia,0,0.0
476,Macedonia,1,0.0
477,Macedonia,2,0.0
478,Macedonia,3,0.0
479,Macedonia,4,0.0
480,Macedonia,5,0.0
481,Macedonia,6,0.0
482,Macedonia,7,0.0
483,Macedonia,8,0.0
484,Macedonia,9,0.0
485,Macedonia,10,0.0
486,Macedonia,11,0.0
487,Macedonia,12,0.0
488,Macedonia,13,0.0
489,Macedonia,14,0.0
490,Macedonia,15,0.0
491,Macedonia,16,0.0
492,Macedonia,17,0.0
493,Macedonia,18,0.0
494,Mexico,0,0.0
495,Mexico,1,0.0
496,Mexico,2,0.0
497,Mexico,3,0.0
498,Mexico,4,0.0
499,Mexico,5,0.0
500,Mexico,6,0.0
501,Mexico,7,0.0
502,Mexico,8,0.0
503,Mexico,9,0.0
504,Mexico,10,0.0
505,Mexico,11,0.0
506,Mexico,12,0.0
507,Mexico,13,0.0
508,Mexico,14,0.0
509,Mexico,15,0.0
510,Mexico,16,0.0
511,Mexico,17,0.0
512,Mexico,18,0.0
513,Moldova,0,0.0
514,Moldova,1,0.0
515,Moldova,2,0.0
516,Moldova,3,0.0
517,Moldova,4,0.0
518,Moldova,5,0.0
519,Moldova,6,0.0
520,Moldova,7,0.0
521,Moldova,8,0.0
522,Moldova,9,0.0
523,Moldova,10,0.0
524,Moldova,11,0.0
525,Moldova,12,0.0
526,Moldova,13,0.0
527,Moldova,14,0.0
528,Moldova,15,0.0
529,Moldova,16,0.0
530,Moldova,17,0.0
531,Moldova,18,0.0
532,Morocco,0,0.0
533,Morocco,1,0.0
534,Morocco,2,0.0
535,Morocco,3,0.0
536,Morocco,4,0.0
537,Morocco,5,0.0
538,Morocco,6,0.0
539,Morocco,7,0.0
540,Morocco,8,0.0
541,Morocco,9,0.0
542,Morocco,10,0.0
543,Morocco,11,0.0
544,Morocco,12,0.0
545,Morocco,13,0.0
546,Morocco,14,0.0
547,Morocco,15,0.0
548,Morocco,16,0.0
549,Morocco,17,0.0
550,Morocco,18,0.0
551,New Zealand,0,0.01
552,New Zealand,1,0.0
553,New Zealand,2,0.0
554,New Zealand,3,0.01
555,New Zealand,4,0.0
556,New Zealand,5,0.1
557,New Zealand,6,0.01
558,New Zealand,7,0.02
559,New Zealand,8,0.0
560,New Zealand,9,0.02
561,New Zealand,10,0.0
562,New Zealand,11,0.0
563,New Zealand,12,0.0
564,New Zealand,13,0.01
565,New Zealand,14,0.02
566,New Zealand,15,0.08
567,New Zealand,16,0.0
568,New Zealand,17,0.0
569,New Zealand,18,0.0
570,Peru,0,0.0
571,Peru,1,0.0
572,Peru,2,0.0
573,Peru,3,0.0
574,Peru,4,0.0
575,Peru,5,0.0
576,Peru,6,0.0
577,Peru,7,0.0
578,Peru,8,0.0
579,Peru,9,0.0
580,Peru,10,0.0
581,Peru,11,0.0
582,Peru,12,0.0
583,Peru,13,0.0
584,Peru,14,0.0
585,Peru,15,0.0
586,Peru,16,0.0
587,Peru,17,0.0
588,Peru,18,0.0
589,Portugal,0,0.01
590,Portugal,1,0.25
591,Portugal,2,0.01
592,Portugal,3,0.01
593,Portugal,4,0.0
594,Portugal,5,0.02
595,Portugal,6,0.01
596,Portugal,7,0.01
597,Portugal,8,0.25
598,Portugal,9,0.03
599,Portugal,10,0.0
600,Portugal,11,0.01
601,Portugal,12,0.01
602,Portugal,13,0.01
603,Portugal,14,0.01
604,Portugal,15,0.0
605,Portugal,16,0.02
606,Portugal,17,0.19
607,Portugal,18,0.0
608,Romania,0,0.0
609,Romania,1,0.0
610,Romania,2,0.0
611,Romania,3,0.0
612,Romania,4,0.0
613,Romania,5,0.0
614,Romania,6,0.0
615,Romania,7,0.0
616,Romania,8,0.0
617,Romania,9,0.0
618,Romania,10,0.0
619,Romania,11,0.0
620,Romania,12,0.0
621,Romania,13,0.0
622,Romania,14,0.0
623,Romania,15,0.0
624,Romania,16,0.0
625,Romania,17,0.0
626,Romania,18,0.0
627,Serbia,0,0.0
628,Serbia,1,0.0
629,Serbia,2,0.0
630,Serbia,3,0.0
631,Serbia,4,0.0
632,Serbia,5,0.0
633,Serbia,6,0.0
634,Serbia,7,0.0
635,Serbia,8,0.0
636,Serbia,9,0.0
637,Serbia,10,0.0
638,Serbia,11,0.0
639,Serbia,12,0.0
640,Serbia,13,0.0
641,Serbia,14,0.0
642,Serbia,15,0.0
643,Serbia,16,0.0
644,Serbia,17,0.0
645,Serbia,18,0.0
646,Slovakia,0,0.0
647,Slovakia,1,0.0
648,Slovakia,2,0.0
649,Slovakia,3,0.0
650,Slovakia,4,0.0
651,Slovakia,5,0.0
652,Slovakia,6,0.0
653,Slovakia,7,0.0
654,Slovakia,8,0.0
655,Slovakia,9,0.0
656,Slovakia,10,0.0
657,Slovakia,11,0.0
658,Slovakia,12,0.0
659,Slovakia,13,0.0
660,Slovakia,14,0.0
661,Slovakia,15,0.0
662,Slovakia,16,0.0
663,Slovakia,17,0.0
664,Slovakia,18,0.0
665,Slovenia,0,0.0
666,Slovenia,1,0.0
667,Slovenia,2,0.0
668,Slovenia,3,0.0
669,Slovenia,4,0.0
670,Slovenia,5,0.0
671,Slovenia,6,0.0
672,Slovenia,7,0.0
673,Slovenia,8,0.0
674,Slovenia,9,0.0
675,Slovenia,10,0.0
676,Slovenia,11,0.0
677,Slovenia,12,0.0
678,Slovenia,13,0.0
679,Slovenia,14,0.0
680,Slovenia,15,0.0
681,Slovenia,16,0.0
682,Slovenia,17,0.0
683,Slovenia,18,0.0
684,South Africa,0,0.01
685,South Africa,1,0.0
686,South Africa,2,0.0
687,South Africa,3,0.01
688,South Africa,4,0.01
689,South Africa,5,0.02
690,South Africa,6,0.02
691,South Africa,7,0.01
692,South Africa,8,0.0
693,South Africa,9,0.0
694,South Africa,10,0.01
695,South Africa,11,0.01
696,South Africa,12,0.01
697,South Africa,13,0.02
698,South Africa,14,0.01
699,South Africa,15,0.0
700,South Africa,16,0.02
701,South Africa,17,0.0
702,South Africa,18,0.01
703,Spain,0,0.04
704,Spain,1,0.0
705,Spain,2,0.0
706,Spain,3,0.04
707,Spain,4,0.01
708,Spain,5,0.02
709,Spain,6,0.03
710,Spain,7,0.02
711,Spain,8,0.0
712,Spain,9,0.01
713,Spain,10,0.36
714,Spain,11,0.02
715,Spain,12,0.0
716,Spain,13,0.07
717,Spain,14,0.09
718,Spain,15,0.01
719,Spain,16,0.03
720,Spain,17,0.0
721,Spain,18,0.05
722,Switzerland,0,0.0
723,Switzerland,1,0.0
724,Switzerland,2,0.0
725,Switzerland,3,0.0
726,Switzerland,4,0.0
727,Switzerland,5,0.0
728,Switzerland,6,0.0
729,Switzerland,7,0.0
730,Switzerland,8,0.0
731,Switzerland,9,0.0
732,Switzerland,10,0.0
733,Switzerland,11,0.0
734,Switzerland,12,0.0
735,Switzerland,13,0.0
736,Switzerland,14,0.0
737,Switzerland,15,0.0
738,Switzerland,16,0.0
739,Switzerland,17,0.0
740,Switzerland,18,0.0
741,Turkey,0,0.0
742,Turkey,1,0.0
743,Turkey,2,0.0
744,Turkey,3,0.0
745,Turkey,4,0.0
746,Turkey,5,0.0
747,Turkey,6,0.0
748,Turkey,7,0.0
749,Turkey,8,0.0
750,Turkey,9,0.0
751,Turkey,10,0.0
752,Turkey,11,0.0
753,Turkey,12,0.0
754,Turkey,13,0.0
755,Turkey,14,0.0
756,Turkey,15,0.0
757,Turkey,16,0.0
758,Turkey,17,0.0
759,Turkey,18,0.0
760,US,0,0.33
761,US,1,0.02
762,US,2,0.84
763,US,3,0.45
764,US,4,0.14
765,US,5,0.51
766,US,6,0.64
767,US,7,0.63
768,US,8,0.03
769,US,9,0.64
770,US,10,0.07
771,US,11,0.64
772,US,12,0.86
773,US,13,0.31
774,US,14,0.62
775,US,15,0.62
776,US,16,0.59
777,US,17,0.07
778,US,18,0.72
779,Ukraine,0,0.0
780,Ukraine,1,0.0
781,Ukraine,2,0.0
782,Ukraine,3,0.0
783,Ukraine,4,0.0
784,Ukraine,5,0.0
785,Ukraine,6,0.0
786,Ukraine,7,0.0
787,Ukraine,8,0.0
788,Ukraine,9,0.0
789,Ukraine,10,0.0
790,Ukraine,11,0.0
791,Ukraine,12,0.0
792,Ukraine,13,0.0
793,Ukraine,14,0.0
794,Ukraine,15,0.0
795,Ukraine,16,0.0
796,Ukraine,17,0.0
797,Ukraine,18,0.0
798,Uruguay,0,0.0
799,Uruguay,1,0.0
800,Uruguay,2,0.0
801,Uruguay,3,0.0
802,Uruguay,4,0.0
803,Uruguay,5,0.0
804,Uruguay,6,0.0
805,Uruguay,7,0.0
806,Uruguay,8,0.0
807,Uruguay,9,0.0
808,Uruguay,10,0.01
809,Uruguay,11,0.0
810,Uruguay,12,0.0
811,Uruguay,13,0.0
812,Uruguay,14,0.0
813,Uruguay,15,0.0
814,Uruguay,16,0.0
815,Uruguay,17,0.0
816,Uruguay,18,0.0
