,country,clusters,total
96,Bosnia and Herzegovina,16,0.0
97,Bosnia and Herzegovina,17,0.0
98,Bosnia and Herzegovina,18,0.0
99,Bosnia and Herzegovina,19,0.0
100,Brazil,0,0.0
101,Brazil,1,0.0
102,Brazil,2,0.0
103,Brazil,3,0.0
104,Brazil,4,0.0
105,Brazil,5,0.0
106,Brazil,6,0.0
107,Brazil,7,0.0
108,Brazil,8,0.0
109,Brazil,9,0.0
110,Brazil,10,0.0
111,Brazil,11,0.0
112,Brazil,12,0.0
113,Brazil,13,0.0
114,Brazil,14,0.0
115,Brazil,15,0.0
116,Brazil,16,0.0
117,Brazil,17,0.0
118,Brazil,18,0.0
119,Brazil,19,0.0
120,Bulgaria,0,0.0
121,Bulgaria,1,0.0
122,Bulgaria,2,0.0
123,Bulgaria,3,0.0
124,Bulgaria,4,0.0
125,Bulgaria,5,0.0
126,Bulgaria,6,0.0
127,Bulgaria,7,0.0
128,Bulgaria,8,0.0
129,Bulgaria,9,0.0
130,Bulgaria,10,0.0
131,Bulgaria,11,0.0
132,Bulgaria,12,0.0
133,Bulgaria,13,0.0
134,Bulgaria,14,0.0
135,Bulgaria,15,0.01
136,Bulgaria,16,0.0
137,Bulgaria,17,0.0
138,Bulgaria,18,0.0
139,Bulgaria,19,0.0
140,Canada,0,0.0
141,Canada,1,0.0
142,Canada,2,0.0
143,Canada,3,0.0
144,Canada,4,0.0
145,Canada,5,0.01
146,Canada,6,0.0
147,Canada,7,0.0
148,Canada,8,0.0
149,Canada,9,0.0
150,Canada,10,0.0
151,Canada,11,0.0
152,Canada,12,0.0
153,Canada,13,0.0
154,Canada,14,0.0
155,Canada,15,0.0
156,Canada,16,0.0
157,Canada,17,0.0
158,Canada,18,0.0
159,Canada,19,0.0
160,Chile,0,0.06
161,Chile,1,0.01
162,Chile,2,0.02
163,Chile,3,0.0
164,Chile,4,0.0
165,Chile,5,0.03
166,Chile,6,0.02
167,Chile,7,0.0
168,Chile,8,0.26
169,Chile,9,0.03
170,Chile,10,0.0
171,Chile,11,0.01
172,Chile,12,0.01
173,Chile,13,0.03
174,Chile,14,0.04
175,Chile,15,0.02
176,Chile,16,0.02
177,Chile,17,0.0
178,Chile,18,0.01
179,Chile,19,0.06
180,China,0,0.0
181,China,1,0.0
182,China,2,0.0
183,China,3,0.0
184,China,4,0.0
185,China,5,0.0
186,China,6,0.0
187,China,7,0.0
188,China,8,0.0
189,China,9,0.0
190,China,10,0.0
191,China,11,0.0
192,China,12,0.0
193,China,13,0.0
194,China,14,0.0
195,China,15,0.0
196,China,16,0.0
197,China,17,0.0
198,China,18,0.0
199,China,19,0.0
200,Croatia,0,0.0
201,Croatia,1,0.0
202,Croatia,2,0.0
203,Croatia,3,0.0
204,Croatia,4,0.0
205,Croatia,5,0.0
206,Croatia,6,0.0
207,Croatia,7,0.0
208,Croatia,8,0.0
209,Croatia,9,0.0
210,Croatia,10,0.0
211,Croatia,11,0.0
212,Croatia,12,0.0
213,Croatia,13,0.0
214,Croatia,14,0.0
215,Croatia,15,0.0
216,Croatia,16,0.0
217,Croatia,17,0.0
218,Croatia,18,0.0
219,Croatia,19,0.0
220,Cyprus,0,0.0
221,Cyprus,1,0.0
222,Cyprus,2,0.0
223,Cyprus,3,0.0
224,Cyprus,4,0.0
225,Cyprus,5,0.0
226,Cyprus,6,0.0
227,Cyprus,7,0.0
228,Cyprus,8,0.0
229,Cyprus,9,0.0
230,Cyprus,10,0.0
231,Cyprus,11,0.0
232,Cyprus,12,0.0
233,Cyprus,13,0.0
234,Cyprus,14,0.0
235,Cyprus,15,0.0
236,Cyprus,16,0.0
237,Cyprus,17,0.0
238,Cyprus,18,0.0
239,Cyprus,19,0.0
240,Czech Republic,0,0.0
241,Czech Republic,1,0.0
242,Czech Republic,2,0.0
243,Czech Republic,3,0.0
244,Czech Republic,4,0.0
245,Czech Republic,5,0.0
246,Czech Republic,6,0.0
247,Czech Republic,7,0.0
248,Czech Republic,8,0.0
249,Czech Republic,9,0.0
250,Czech Republic,10,0.0
251,Czech Republic,11,0.0
252,Czech Republic,12,0.0
253,Czech Republic,13,0.0
254,Czech Republic,14,0.0
255,Czech Republic,15,0.0
256,Czech Republic,16,0.0
257,Czech Republic,17,0.0
258,Czech Republic,18,0.0
259,Czech Republic,19,0.0
260,Egypt,0,0.0
261,Egypt,1,0.0
262,Egypt,2,0.0
263,Egypt,3,0.0
264,Egypt,4,0.0
265,Egypt,5,0.0
266,Egypt,6,0.0
267,Egypt,7,0.0
268,Egypt,8,0.0
269,Egypt,9,0.0
270,Egypt,10,0.0
271,Egypt,11,0.0
272,Egypt,12,0.0
273,Egypt,13,0.0
274,Egypt,14,0.0
275,Egypt,15,0.0
276,Egypt,16,0.0
277,Egypt,17,0.0
278,Egypt,18,0.0
279,Egypt,19,0.0
280,England,0,0.0
281,England,1,0.0
282,England,2,0.0
283,England,3,0.0
284,England,4,0.0
285,England,5,0.0
286,England,6,0.0
287,England,7,0.0
288,England,8,0.0
289,England,9,0.0
290,England,10,0.0
291,England,11,0.0
292,England,12,0.0
293,England,13,0.0
294,England,14,0.0
295,England,15,0.0
296,England,16,0.01
297,England,17,0.0
298,England,18,0.0
299,England,19,0.0
300,France,0,0.06
301,France,1,0.05
302,France,2,0.01
303,France,3,0.67
304,France,4,0.0
305,France,5,0.09
306,France,6,0.06
307,France,7,0.58
308,France,8,0.01
309,France,9,0.05
310,France,10,0.64
311,France,11,0.04
312,France,12,0.11
313,France,13,0.03
314,France,14,0.15
315,France,15,0.03
316,France,16,0.27
317,France,17,0.71
318,France,18,0.17
319,France,19,0.12
320,Georgia,0,0.0
321,Georgia,1,0.0
322,Georgia,2,0.0
323,Georgia,3,0.0
324,Georgia,4,0.0
325,Georgia,5,0.0
326,Georgia,6,0.0
327,Georgia,7,0.0
328,Georgia,8,0.0
329,Georgia,9,0.0
330,Georgia,10,0.0
331,Georgia,11,0.0
332,Georgia,12,0.0
333,Georgia,13,0.0
334,Georgia,14,0.0
335,Georgia,15,0.0
336,Georgia,16,0.0
337,Georgia,17,0.0
338,Georgia,18,0.0
339,Georgia,19,0.0
340,Germany,0,0.09
341,Germany,1,0.02
342,Germany,2,0.0
343,Germany,3,0.0
344,Germany,4,0.0
345,Germany,5,0.04
346,Germany,6,0.05
347,Germany,7,0.0
348,Germany,8,0.0
349,Germany,9,0.0
350,Germany,10,0.0
351,Germany,11,0.05
352,Germany,12,0.01
353,Germany,13,0.0
354,Germany,14,0.0
355,Germany,15,0.01
356,Germany,16,0.07
357,Germany,17,0.0
358,Germany,18,0.01
359,Germany,19,0.03
360,Greece,0,0.0
361,Greece,1,0.0
362,Greece,2,0.0
363,Greece,3,0.0
364,Greece,4,0.0
365,Greece,5,0.01
366,Greece,6,0.0
367,Greece,7,0.0
368,Greece,8,0.0
369,Greece,9,0.0
370,Greece,10,0.0
371,Greece,11,0.0
372,Greece,12,0.0
373,Greece,13,0.0
374,Greece,14,0.01
375,Greece,15,0.0
376,Greece,16,0.01
377,Greece,17,0.0
378,Greece,18,0.0
379,Greece,19,0.02
380,Hungary,0,0.01
381,Hungary,1,0.0
382,Hungary,2,0.0
383,Hungary,3,0.0
384,Hungary,4,0.0
385,Hungary,5,0.0
386,Hungary,6,0.0
387,Hungary,7,0.0
388,Hungary,8,0.0
389,Hungary,9,0.0
390,Hungary,10,0.0
391,Hungary,11,0.0
392,Hungary,12,0.0
393,Hungary,13,0.0
394,Hungary,14,0.0
395,Hungary,15,0.0
396,Hungary,16,0.0
397,Hungary,17,0.0
398,Hungary,18,0.0
399,Hungary,19,0.0
400,India,0,0.0
401,India,1,0.0
402,India,2,0.0
403,India,3,0.0
404,India,4,0.0
405,India,5,0.0
406,India,6,0.0
407,India,7,0.0
408,India,8,0.0
409,India,9,0.0
410,India,10,0.0
411,India,11,0.0
412,India,12,0.0
413,India,13,0.0
414,India,14,0.0
415,India,15,0.0
416,India,16,0.0
417,India,17,0.0
418,India,18,0.0
419,India,19,0.0
420,Israel,0,0.01
421,Israel,1,0.0
422,Israel,2,0.0
423,Israel,3,0.0
424,Israel,4,0.0
425,Israel,5,0.0
426,Israel,6,0.0
427,Israel,7,0.0
428,Israel,8,0.0
429,Israel,9,0.01
430,Israel,10,0.0
431,Israel,11,0.0
432,Israel,12,0.0
433,Israel,13,0.0
434,Israel,14,0.01
435,Israel,15,0.03
436,Israel,16,0.0
437,Israel,17,0.0
438,Israel,18,0.0
439,Israel,19,0.0
440,Italy,0,0.07
441,Italy,1,0.01
442,Italy,2,0.07
443,Italy,3,0.02
444,Italy,4,0.99
445,Italy,5,0.19
446,Italy,6,0.08
447,Italy,7,0.03
448,Italy,8,0.03
449,Italy,9,0.16
450,Italy,10,0.02
451,Italy,11,0.61
452,Italy,12,0.02
453,Italy,13,0.14
454,Italy,14,0.13
455,Italy,15,0.2
456,Italy,16,0.03
457,Italy,17,0.0
458,Italy,18,0.02
459,Italy,19,0.09
460,Lebanon,0,0.0
461,Lebanon,1,0.0
462,Lebanon,2,0.0
463,Lebanon,3,0.0
464,Lebanon,4,0.0
465,Lebanon,5,0.0
466,Lebanon,6,0.0
467,Lebanon,7,0.0
468,Lebanon,8,0.0
469,Lebanon,9,0.0
470,Lebanon,10,0.0
471,Lebanon,11,0.0
472,Lebanon,12,0.0
473,Lebanon,13,0.0
474,Lebanon,14,0.0
475,Lebanon,15,0.0
476,Lebanon,16,0.0
477,Lebanon,17,0.0
478,Lebanon,18,0.0
479,Lebanon,19,0.0
480,Luxembourg,0,0.0
481,Luxembourg,1,0.0
482,Luxembourg,2,0.0
483,Luxembourg,3,0.0
484,Luxembourg,4,0.0
485,Luxembourg,5,0.0
486,Luxembourg,6,0.0
487,Luxembourg,7,0.0
488,Luxembourg,8,0.0
489,Luxembourg,9,0.0
490,Luxembourg,10,0.0
491,Luxembourg,11,0.0
492,Luxembourg,12,0.0
493,Luxembourg,13,0.0
494,Luxembourg,14,0.0
495,Luxembourg,15,0.0
496,Luxembourg,16,0.0
497,Luxembourg,17,0.0
498,Luxembourg,18,0.0
499,Luxembourg,19,0.0
500,Macedonia,0,0.0
501,Macedonia,1,0.0
502,Macedonia,2,0.0
503,Macedonia,3,0.0
504,Macedonia,4,0.0
505,Macedonia,5,0.0
506,Macedonia,6,0.0
507,Macedonia,7,0.0
508,Macedonia,8,0.0
509,Macedonia,9,0.0
510,Macedonia,10,0.0
511,Macedonia,11,0.0
512,Macedonia,12,0.0
513,Macedonia,13,0.0
514,Macedonia,14,0.0
515,Macedonia,15,0.0
516,Macedonia,16,0.0
517,Macedonia,17,0.0
518,Macedonia,18,0.0
519,Macedonia,19,0.0
520,Mexico,0,0.0
521,Mexico,1,0.0
522,Mexico,2,0.0
523,Mexico,3,0.0
524,Mexico,4,0.0
525,Mexico,5,0.0
526,Mexico,6,0.0
527,Mexico,7,0.0
528,Mexico,8,0.0
529,Mexico,9,0.0
530,Mexico,10,0.0
531,Mexico,11,0.0
532,Mexico,12,0.0
533,Mexico,13,0.0
534,Mexico,14,0.0
535,Mexico,15,0.0
536,Mexico,16,0.0
537,Mexico,17,0.0
538,Mexico,18,0.0
539,Mexico,19,0.0
540,Moldova,0,0.0
541,Moldova,1,0.0
542,Moldova,2,0.0
543,Moldova,3,0.0
544,Moldova,4,0.0
545,Moldova,5,0.0
546,Moldova,6,0.0
547,Moldova,7,0.0
548,Moldova,8,0.0
549,Moldova,9,0.0
550,Moldova,10,0.0
551,Moldova,11,0.0
552,Moldova,12,0.0
553,Moldova,13,0.0
554,Moldova,14,0.0
555,Moldova,15,0.0
556,Moldova,16,0.0
557,Moldova,17,0.0
558,Moldova,18,0.0
559,Moldova,19,0.0
560,Morocco,0,0.0
561,Morocco,1,0.0
562,Morocco,2,0.0
563,Morocco,3,0.0
564,Morocco,4,0.0
565,Morocco,5,0.0
566,Morocco,6,0.0
567,Morocco,7,0.0
568,Morocco,8,0.0
569,Morocco,9,0.0
570,Morocco,10,0.0
571,Morocco,11,0.0
572,Morocco,12,0.0
573,Morocco,13,0.0
574,Morocco,14,0.0
575,Morocco,15,0.0
576,Morocco,16,0.0
577,Morocco,17,0.0
578,Morocco,18,0.0
579,Morocco,19,0.0
580,New Zealand,0,0.01
581,New Zealand,1,0.05
582,New Zealand,2,0.0
583,New Zealand,3,0.0
584,New Zealand,4,0.0
585,New Zealand,5,0.02
586,New Zealand,6,0.0
587,New Zealand,7,0.0
588,New Zealand,8,0.0
589,New Zealand,9,0.0
590,New Zealand,10,0.0
591,New Zealand,11,0.02
592,New Zealand,12,0.04
593,New Zealand,13,0.01
594,New Zealand,14,0.0
595,New Zealand,15,0.01
596,New Zealand,16,0.01
597,New Zealand,17,0.0
598,New Zealand,18,0.01
599,New Zealand,19,0.02
600,Peru,0,0.0
601,Peru,1,0.0
602,Peru,2,0.0
603,Peru,3,0.0
604,Peru,4,0.0
605,Peru,5,0.0
606,Peru,6,0.0
607,Peru,7,0.0
608,Peru,8,0.0
609,Peru,9,0.0
610,Peru,10,0.0
611,Peru,11,0.0
612,Peru,12,0.0
613,Peru,13,0.0
614,Peru,14,0.0
615,Peru,15,0.0
616,Peru,16,0.0
617,Peru,17,0.0
618,Peru,18,0.0
619,Peru,19,0.0
620,Portugal,0,0.01
621,Portugal,1,0.01
622,Portugal,2,0.0
623,Portugal,3,0.26
624,Portugal,4,0.0
625,Portugal,5,0.01
626,Portugal,6,0.01
627,Portugal,7,0.16
628,Portugal,8,0.0
629,Portugal,9,0.01
630,Portugal,10,0.25
631,Portugal,11,0.0
632,Portugal,12,0.02
633,Portugal,13,0.0
634,Portugal,14,0.03
635,Portugal,15,0.0
636,Portugal,16,0.0
637,Portugal,17,0.21
638,Portugal,18,0.0
639,Portugal,19,0.02
640,Romania,0,0.0
641,Romania,1,0.0
642,Romania,2,0.0
643,Romania,3,0.0
644,Romania,4,0.0
645,Romania,5,0.0
646,Romania,6,0.0
647,Romania,7,0.0
648,Romania,8,0.0
649,Romania,9,0.0
650,Romania,10,0.0
651,Romania,11,0.0
652,Romania,12,0.0
653,Romania,13,0.0
654,Romania,14,0.0
655,Romania,15,0.0
656,Romania,16,0.0
657,Romania,17,0.0
658,Romania,18,0.0
659,Romania,19,0.0
660,Serbia,0,0.0
661,Serbia,1,0.0
662,Serbia,2,0.0
663,Serbia,3,0.0
664,Serbia,4,0.0
665,Serbia,5,0.0
666,Serbia,6,0.0
667,Serbia,7,0.0
668,Serbia,8,0.0
669,Serbia,9,0.0
670,Serbia,10,0.0
671,Serbia,11,0.0
672,Serbia,12,0.0
673,Serbia,13,0.0
674,Serbia,14,0.0
675,Serbia,15,0.0
676,Serbia,16,0.0
677,Serbia,17,0.0
678,Serbia,18,0.0
679,Serbia,19,0.0
680,Slovakia,0,0.0
681,Slovakia,1,0.0
682,Slovakia,2,0.0
683,Slovakia,3,0.0
684,Slovakia,4,0.0
685,Slovakia,5,0.0
686,Slovakia,6,0.0
687,Slovakia,7,0.0
688,Slovakia,8,0.0
689,Slovakia,9,0.0
690,Slovakia,10,0.0
691,Slovakia,11,0.0
692,Slovakia,12,0.0
693,Slovakia,13,0.0
694,Slovakia,14,0.0
695,Slovakia,15,0.0
696,Slovakia,16,0.0
697,Slovakia,17,0.0
698,Slovakia,18,0.0
699,Slovakia,19,0.0
700,Slovenia,0,0.0
701,Slovenia,1,0.0
702,Slovenia,2,0.0
703,Slovenia,3,0.0
704,Slovenia,4,0.0
705,Slovenia,5,0.0
706,Slovenia,6,0.0
707,Slovenia,7,0.0
708,Slovenia,8,0.0
709,Slovenia,9,0.0
710,Slovenia,10,0.0
711,Slovenia,11,0.0
712,Slovenia,12,0.0
713,Slovenia,13,0.0
714,Slovenia,14,0.0
715,Slovenia,15,0.0
716,Slovenia,16,0.0
717,Slovenia,17,0.0
718,Slovenia,18,0.0
719,Slovenia,19,0.0
720,South Africa,0,0.02
721,South Africa,1,0.0
722,South Africa,2,0.0
723,South Africa,3,0.0
724,South Africa,4,0.0
725,South Africa,5,0.02
726,South Africa,6,0.01
727,South Africa,7,0.01
728,South Africa,8,0.01
729,South Africa,9,0.01
730,South Africa,10,0.0
731,South Africa,11,0.01
732,South Africa,12,0.0
733,South Africa,13,0.01
734,South Africa,14,0.02
735,South Africa,15,0.02
736,South Africa,16,0.01
737,South Africa,17,0.0
738,South Africa,18,0.01
739,South Africa,19,0.03
740,Spain,0,0.07
741,Spain,1,0.0
742,Spain,2,0.05
743,Spain,3,0.0
744,Spain,4,0.0
745,Spain,5,0.06
746,Spain,6,0.03
747,Spain,7,0.0
748,Spain,8,0.36
749,Spain,9,0.02
750,Spain,10,0.0
751,Spain,11,0.04
752,Spain,12,0.01
753,Spain,13,0.04
754,Spain,14,0.06
755,Spain,15,0.04
756,Spain,16,0.02
757,Spain,17,0.0
758,Spain,18,0.01
759,Spain,19,0.04
760,Switzerland,0,0.0
761,Switzerland,1,0.0
762,Switzerland,2,0.0
763,Switzerland,3,0.0
764,Switzerland,4,0.0
765,Switzerland,5,0.0
766,Switzerland,6,0.0
767,Switzerland,7,0.0
768,Switzerland,8,0.0
769,Switzerland,9,0.0
770,Switzerland,10,0.0
771,Switzerland,11,0.0
772,Switzerland,12,0.0
773,Switzerland,13,0.0
774,Switzerland,14,0.0
775,Switzerland,15,0.0
776,Switzerland,16,0.0
777,Switzerland,17,0.0
778,Switzerland,18,0.0
779,Switzerland,19,0.0
780,Turkey,0,0.0
781,Turkey,1,0.0
782,Turkey,2,0.0
783,Turkey,3,0.0
784,Turkey,4,0.0
785,Turkey,5,0.0
786,Turkey,6,0.0
787,Turkey,7,0.0
788,Turkey,8,0.0
789,Turkey,9,0.0
790,Turkey,10,0.0
791,Turkey,11,0.0
792,Turkey,12,0.0
793,Turkey,13,0.0
794,Turkey,14,0.0
795,Turkey,15,0.0
796,Turkey,16,0.0
797,Turkey,17,0.0
798,Turkey,18,0.0
799,Turkey,19,0.0
800,US,0,0.51
801,US,1,0.79
802,US,2,0.77
803,US,3,0.02
804,US,4,0.01
805,US,5,0.45
806,US,6,0.68
807,US,7,0.2
808,US,8,0.06
809,US,9,0.65
810,US,10,0.05
811,US,11,0.18
812,US,12,0.67
813,US,13,0.65
814,US,14,0.46
815,US,15,0.56
816,US,16,0.22
817,US,17,0.03
818,US,18,0.69
819,US,19,0.47
820,Ukraine,0,0.0
821,Ukraine,1,0.0
822,Ukraine,2,0.0
823,Ukraine,3,0.0
824,Ukraine,4,0.0
825,Ukraine,5,0.0
826,Ukraine,6,0.0
827,Ukraine,7,0.0
828,Ukraine,8,0.0
829,Ukraine,9,0.0
830,Ukraine,10,0.0
831,Ukraine,11,0.0
832,Ukraine,12,0.0
833,Ukraine,13,0.0
834,Ukraine,14,0.0
835,Ukraine,15,0.0
836,Ukraine,16,0.0
837,Ukraine,17,0.0
838,Ukraine,18,0.0
839,Ukraine,19,0.0
840,Uruguay,0,0.0
841,Uruguay,1,0.0
842,Uruguay,2,0.0
843,Uruguay,3,0.0
844,Uruguay,4,0.0
845,Uruguay,5,0.0
846,Uruguay,6,0.0
847,Uruguay,7,0.0
848,Uruguay,8,0.01
849,Uruguay,9,0.0
850,Uruguay,10,0.0
851,Uruguay,11,0.0
852,Uruguay,12,0.0
853,Uruguay,13,0.0
854,Uruguay,14,0.0
855,Uruguay,15,0.0
856,Uruguay,16,0.0
857,Uruguay,17,0.0
858,Uruguay,18,0.0
859,Uruguay,19,0.0
