,country,clusters,total
184,Greece,4,0.0
185,Greece,5,0.0
186,Greece,6,0.0
187,Greece,7,0.0
188,Greece,8,0.0
189,Greece,9,0.0
190,Hungary,0,0.01
191,Hungary,1,0.0
192,Hungary,2,0.0
193,Hungary,3,0.0
194,Hungary,4,0.0
195,Hungary,5,0.0
196,Hungary,6,0.0
197,Hungary,7,0.0
198,Hungary,8,0.0
199,Hungary,9,0.0
200,India,0,0.0
201,India,1,0.0
202,India,2,0.0
203,India,3,0.0
204,India,4,0.0
205,India,5,0.0
206,India,6,0.0
207,India,7,0.0
208,India,8,0.0
209,India,9,0.0
210,Israel,0,0.0
211,Israel,1,0.0
212,Israel,2,0.0
213,Israel,3,0.0
214,Israel,4,0.0
215,Israel,5,0.01
216,Israel,6,0.0
217,Israel,7,0.01
218,Israel,8,0.01
219,Israel,9,0.01
220,Italy,0,0.47
221,Italy,1,0.09
222,Italy,2,0.1
223,Italy,3,0.02
224,Italy,4,0.01
225,Italy,5,0.03
226,Italy,6,0.03
227,Italy,7,0.15
228,Italy,8,0.12
229,Italy,9,0.91
230,Lebanon,0,0.0
231,Lebanon,1,0.0
232,Lebanon,2,0.0
233,Lebanon,3,0.0
234,Lebanon,4,0.0
235,Lebanon,5,0.0
236,Lebanon,6,0.0
237,Lebanon,7,0.0
238,Lebanon,8,0.0
239,Lebanon,9,0.0
240,Luxembourg,0,0.0
241,Luxembourg,1,0.0
242,Luxembourg,2,0.0
243,Luxembourg,3,0.0
244,Luxembourg,4,0.0
245,Luxembourg,5,0.0
246,Luxembourg,6,0.0
247,Luxembourg,7,0.0
248,Luxembourg,8,0.0
249,Luxembourg,9,0.0
250,Macedonia,0,0.0
251,Macedonia,1,0.0
252,Macedonia,2,0.0
253,Macedonia,3,0.0
254,Macedonia,4,0.0
255,Macedonia,5,0.0
256,Macedonia,6,0.0
257,Macedonia,7,0.0
258,Macedonia,8,0.0
259,Macedonia,9,0.0
260,Mexico,0,0.0
261,Mexico,1,0.0
262,Mexico,2,0.0
263,Mexico,3,0.0
264,Mexico,4,0.0
265,Mexico,5,0.0
266,Mexico,6,0.0
267,Mexico,7,0.0
268,Mexico,8,0.0
269,Mexico,9,0.0
270,Moldova,0,0.0
271,Moldova,1,0.0
272,Moldova,2,0.0
273,Moldova,3,0.0
274,Moldova,4,0.0
275,Moldova,5,0.0
276,Moldova,6,0.0
277,Moldova,7,0.0
278,Moldova,8,0.0
279,Moldova,9,0.0
280,Morocco,0,0.0
281,Morocco,1,0.0
282,Morocco,2,0.0
283,Morocco,3,0.0
284,Morocco,4,0.0
285,Morocco,5,0.0
286,Morocco,6,0.0
287,Morocco,7,0.0
288,Morocco,8,0.0
289,Morocco,9,0.0
290,New Zealand,0,0.0
291,New Zealand,1,0.02
292,New Zealand,2,0.02
293,New Zealand,3,0.04
294,New Zealand,4,0.0
295,New Zealand,5,0.0
296,New Zealand,6,0.0
297,New Zealand,7,0.0
298,New Zealand,8,0.01
299,New Zealand,9,0.0
300,Peru,0,0.0
301,Peru,1,0.0
302,Peru,2,0.0
303,Peru,3,0.0
304,Peru,4,0.0
305,Peru,5,0.0
306,Peru,6,0.0
307,Peru,7,0.0
308,Peru,8,0.0
309,Peru,9,0.0
310,Portugal,0,0.01
311,Portugal,1,0.0
312,Portugal,2,0.01
313,Portugal,3,0.02
314,Portugal,4,0.23
315,Portugal,5,0.0
316,Portugal,6,0.17
317,Portugal,7,0.01
318,Portugal,8,0.0
319,Portugal,9,0.0
320,Romania,0,0.0
321,Romania,1,0.0
322,Romania,2,0.0
323,Romania,3,0.0
324,Romania,4,0.0
325,Romania,5,0.0
326,Romania,6,0.0
327,Romania,7,0.0
328,Romania,8,0.0
329,Romania,9,0.0
330,Serbia,0,0.0
331,Serbia,1,0.0
332,Serbia,2,0.0
333,Serbia,3,0.0
334,Serbia,4,0.0
335,Serbia,5,0.0
336,Serbia,6,0.0
337,Serbia,7,0.0
338,Serbia,8,0.0
339,Serbia,9,0.0
340,Slovakia,0,0.0
341,Slovakia,1,0.0
342,Slovakia,2,0.0
343,Slovakia,3,0.0
344,Slovakia,4,0.0
345,Slovakia,5,0.0
346,Slovakia,6,0.0
347,Slovakia,7,0.0
348,Slovakia,8,0.0
349,Slovakia,9,0.0
350,Slovenia,0,0.0
351,Slovenia,1,0.0
352,Slovenia,2,0.0
353,Slovenia,3,0.0
354,Slovenia,4,0.0
355,Slovenia,5,0.0
356,Slovenia,6,0.0
357,Slovenia,7,0.0
358,Slovenia,8,0.0
359,Slovenia,9,0.0
360,South Africa,0,0.02
361,South Africa,1,0.02
362,South Africa,2,0.01
363,South Africa,3,0.0
364,South Africa,4,0.0
365,South Africa,5,0.01
366,South Africa,6,0.0
367,South Africa,7,0.01
368,South Africa,8,0.01
369,South Africa,9,0.0
370,Spain,0,0.05
371,Spain,1,0.08
372,Spain,2,0.02
373,Spain,3,0.01
374,Spain,4,0.0
375,Spain,5,0.32
376,Spain,6,0.0
377,Spain,7,0.02
378,Spain,8,0.01
379,Spain,9,0.0
380,Switzerland,0,0.0
381,Switzerland,1,0.0
382,Switzerland,2,0.0
383,Switzerland,3,0.0
384,Switzerland,4,0.0
385,Switzerland,5,0.0
386,Switzerland,6,0.0
387,Switzerland,7,0.0
388,Switzerland,8,0.0
389,Switzerland,9,0.0
390,Turkey,0,0.0
391,Turkey,1,0.0
392,Turkey,2,0.0
393,Turkey,3,0.0
394,Turkey,4,0.0
395,Turkey,5,0.0
396,Turkey,6,0.0
397,Turkey,7,0.0
398,Turkey,8,0.0
399,Turkey,9,0.0
400,US,0,0.25
401,US,1,0.39
402,US,2,0.63
403,US,3,0.66
404,US,4,0.04
405,US,5,0.14
406,US,6,0.08
407,US,7,0.65
408,US,8,0.73
409,US,9,0.06
410,Ukraine,0,0.0
411,Ukraine,1,0.0
412,Ukraine,2,0.0
413,Ukraine,3,0.0
414,Ukraine,4,0.0
415,Ukraine,5,0.0
416,Ukraine,6,0.0
417,Ukraine,7,0.0
418,Ukraine,8,0.0
419,Ukraine,9,0.0
420,Uruguay,0,0.0
421,Uruguay,1,0.0
422,Uruguay,2,0.0
423,Uruguay,3,0.0
424,Uruguay,4,0.0
425,Uruguay,5,0.01
426,Uruguay,6,0.0
427,Uruguay,7,0.0
428,Uruguay,8,0.0
429,Uruguay,9,0.0
