,country,clusters,total
179,Cyprus,14,0.0
180,Czech Republic,0,0.0
181,Czech Republic,1,0.0
182,Czech Republic,2,0.0
183,Czech Republic,3,0.0
184,Czech Republic,4,0.0
185,Czech Republic,5,0.0
186,Czech Republic,6,0.0
187,Czech Republic,7,0.0
188,Czech Republic,8,0.0
189,Czech Republic,9,0.0
190,Czech Republic,10,0.0
191,Czech Republic,11,0.0
192,Czech Republic,12,0.0
193,Czech Republic,13,0.0
194,Czech Republic,14,0.0
195,Egypt,0,0.0
196,Egypt,1,0.0
197,Egypt,2,0.0
198,Egypt,3,0.0
199,Egypt,4,0.0
200,Egypt,5,0.0
201,Egypt,6,0.0
202,Egypt,7,0.0
203,Egypt,8,0.0
204,Egypt,9,0.0
205,Egypt,10,0.0
206,Egypt,11,0.0
207,Egypt,12,0.0
208,Egypt,13,0.0
209,Egypt,14,0.0
210,England,0,0.0
211,England,1,0.0
212,England,2,0.0
213,England,3,0.0
214,England,4,0.0
215,England,5,0.0
216,England,6,0.0
217,England,7,0.0
218,England,8,0.0
219,England,9,0.0
220,England,10,0.0
221,England,11,0.0
222,England,12,0.0
223,England,13,0.0
224,England,14,0.0
225,France,0,0.66
226,France,1,0.14
227,France,2,0.01
228,France,3,0.0
229,France,4,0.71
230,France,5,0.05
231,France,6,0.16
232,France,7,0.05
233,France,8,0.07
234,France,9,0.12
235,France,10,0.04
236,France,11,0.04
237,France,12,0.07
238,France,13,0.04
239,France,14,0.14
240,Georgia,0,0.0
241,Georgia,1,0.0
242,Georgia,2,0.0
243,Georgia,3,0.0
244,Georgia,4,0.0
245,Georgia,5,0.0
246,Georgia,6,0.0
247,Georgia,7,0.0
248,Georgia,8,0.0
249,Georgia,9,0.0
250,Georgia,10,0.0
251,Georgia,11,0.0
252,Georgia,12,0.0
253,Georgia,13,0.0
254,Georgia,14,0.0
255,Germany,0,0.0
256,Germany,1,0.01
257,Germany,2,0.0
258,Germany,3,0.0
259,Germany,4,0.0
260,Germany,5,0.0
261,Germany,6,0.1
262,Germany,7,0.0
263,Germany,8,0.08
264,Germany,9,0.01
265,Germany,10,0.03
266,Germany,11,0.02
267,Germany,12,0.03
268,Germany,13,0.0
269,Germany,14,0.04
270,Greece,0,0.0
271,Greece,1,0.02
272,Greece,2,0.0
273,Greece,3,0.0
274,Greece,4,0.0
275,Greece,5,0.0
276,Greece,6,0.01
277,Greece,7,0.0
278,Greece,8,0.0
279,Greece,9,0.0
280,Greece,10,0.02
281,Greece,11,0.0
282,Greece,12,0.0
283,Greece,13,0.01
284,Greece,14,0.0
285,Hungary,0,0.0
286,Hungary,1,0.0
287,Hungary,2,0.0
288,Hungary,3,0.0
289,Hungary,4,0.0
290,Hungary,5,0.0
291,Hungary,6,0.0
292,Hungary,7,0.0
293,Hungary,8,0.0
294,Hungary,9,0.0
295,Hungary,10,0.01
296,Hungary,11,0.0
297,Hungary,12,0.0
298,Hungary,13,0.0
299,Hungary,14,0.0
300,India,0,0.0
301,India,1,0.0
302,India,2,0.0
303,India,3,0.0
304,India,4,0.0
305,India,5,0.0
306,India,6,0.0
307,India,7,0.0
308,India,8,0.0
309,India,9,0.0
310,India,10,0.0
311,India,11,0.0
312,India,12,0.0
313,India,13,0.0
314,India,14,0.0
315,Israel,0,0.0
316,Israel,1,0.0
317,Israel,2,0.0
318,Israel,3,0.0
319,Israel,4,0.0
320,Israel,5,0.0
321,Israel,6,0.0
322,Israel,7,0.01
323,Israel,8,0.0
324,Israel,9,0.0
325,Israel,10,0.0
326,Israel,11,0.0
327,Israel,12,0.0
328,Israel,13,0.02
329,Israel,14,0.0
330,Italy,0,0.0
331,Italy,1,0.04
332,Italy,2,0.02
333,Italy,3,0.98
334,Italy,4,0.01
335,Italy,5,0.16
336,Italy,6,0.08
337,Italy,7,0.15
338,Italy,8,0.35
339,Italy,9,0.02
340,Italy,10,0.52
341,Italy,11,0.01
342,Italy,12,0.08
343,Italy,13,0.14
344,Italy,14,0.07
345,Lebanon,0,0.0
346,Lebanon,1,0.0
347,Lebanon,2,0.0
348,Lebanon,3,0.0
349,Lebanon,4,0.0
350,Lebanon,5,0.0
351,Lebanon,6,0.0
352,Lebanon,7,0.0
353,Lebanon,8,0.0
354,Lebanon,9,0.0
355,Lebanon,10,0.0
356,Lebanon,11,0.0
357,Lebanon,12,0.0
358,Lebanon,13,0.0
359,Lebanon,14,0.0
360,Luxembourg,0,0.0
361,Luxembourg,1,0.0
362,Luxembourg,2,0.0
363,Luxembourg,3,0.0
364,Luxembourg,4,0.0
365,Luxembourg,5,0.0
366,Luxembourg,6,0.0
367,Luxembourg,7,0.0
368,Luxembourg,8,0.0
369,Luxembourg,9,0.0
370,Luxembourg,10,0.0
371,Luxembourg,11,0.0
372,Luxembourg,12,0.0
373,Luxembourg,13,0.0
374,Luxembourg,14,0.0
375,Macedonia,0,0.0
376,Macedonia,1,0.0
377,Macedonia,2,0.0
378,Macedonia,3,0.0
379,Macedonia,4,0.0
380,Macedonia,5,0.0
381,Macedonia,6,0.0
382,Macedonia,7,0.0
383,Macedonia,8,0.0
384,Macedonia,9,0.0
385,Macedonia,10,0.0
386,Macedonia,11,0.0
387,Macedonia,12,0.0
388,Macedonia,13,0.0
389,Macedonia,14,0.0
390,Mexico,0,0.0
391,Mexico,1,0.0
392,Mexico,2,0.0
393,Mexico,3,0.0
394,Mexico,4,0.0
395,Mexico,5,0.0
396,Mexico,6,0.0
397,Mexico,7,0.0
398,Mexico,8,0.0
399,Mexico,9,0.0
400,Mexico,10,0.0
401,Mexico,11,0.0
402,Mexico,12,0.0
403,Mexico,13,0.0
404,Mexico,14,0.0
405,Moldova,0,0.0
406,Moldova,1,0.0
407,Moldova,2,0.0
408,Moldova,3,0.0
409,Moldova,4,0.0
410,Moldova,5,0.0
411,Moldova,6,0.0
412,Moldova,7,0.0
413,Moldova,8,0.0
414,Moldova,9,0.0
415,Moldova,10,0.0
416,Moldova,11,0.0
417,Moldova,12,0.0
418,Moldova,13,0.0
419,Moldova,14,0.0
420,Morocco,0,0.0
421,Morocco,1,0.0
422,Morocco,2,0.0
423,Morocco,3,0.0
424,Morocco,4,0.0
425,Morocco,5,0.0
426,Morocco,6,0.0
427,Morocco,7,0.0
428,Morocco,8,0.0
429,Morocco,9,0.0
430,Morocco,10,0.0
431,Morocco,11,0.0
432,Morocco,12,0.0
433,Morocco,13,0.0
434,Morocco,14,0.0
435,New Zealand,0,0.0
436,New Zealand,1,0.05
437,New Zealand,2,0.0
438,New Zealand,3,0.0
439,New Zealand,4,0.0
440,New Zealand,5,0.01
441,New Zealand,6,0.02
442,New Zealand,7,0.0
443,New Zealand,8,0.03
444,New Zealand,9,0.03
445,New Zealand,10,0.0
446,New Zealand,11,0.04
447,New Zealand,12,0.01
448,New Zealand,13,0.01
449,New Zealand,14,0.0
450,Peru,0,0.0
451,Peru,1,0.0
452,Peru,2,0.0
453,Peru,3,0.0
454,Peru,4,0.0
455,Peru,5,0.0
456,Peru,6,0.0
457,Peru,7,0.0
458,Peru,8,0.0
459,Peru,9,0.0
460,Peru,10,0.0
461,Peru,11,0.0
462,Peru,12,0.0
463,Peru,13,0.0
464,Peru,14,0.0
465,Portugal,0,0.26
466,Portugal,1,0.02
467,Portugal,2,0.0
468,Portugal,3,0.0
469,Portugal,4,0.21
470,Portugal,5,0.01
471,Portugal,6,0.02
472,Portugal,7,0.01
473,Portugal,8,0.01
474,Portugal,9,0.02
475,Portugal,10,0.01
476,Portugal,11,0.0
477,Portugal,12,0.01
478,Portugal,13,0.01
479,Portugal,14,0.02
480,Romania,0,0.0
481,Romania,1,0.0
482,Romania,2,0.0
483,Romania,3,0.0
484,Romania,4,0.0
485,Romania,5,0.0
486,Romania,6,0.0
487,Romania,7,0.0
488,Romania,8,0.0
489,Romania,9,0.0
490,Romania,10,0.0
491,Romania,11,0.0
492,Romania,12,0.0
493,Romania,13,0.0
494,Romania,14,0.0
495,Serbia,0,0.0
496,Serbia,1,0.0
497,Serbia,2,0.0
498,Serbia,3,0.0
499,Serbia,4,0.0
500,Serbia,5,0.0
501,Serbia,6,0.0
502,Serbia,7,0.0
503,Serbia,8,0.0
504,Serbia,9,0.0
505,Serbia,10,0.0
506,Serbia,11,0.0
507,Serbia,12,0.0
508,Serbia,13,0.0
509,Serbia,14,0.0
510,Slovakia,0,0.0
511,Slovakia,1,0.0
512,Slovakia,2,0.0
513,Slovakia,3,0.0
514,Slovakia,4,0.0
515,Slovakia,5,0.0
516,Slovakia,6,0.0
517,Slovakia,7,0.0
518,Slovakia,8,0.0
519,Slovakia,9,0.0
520,Slovakia,10,0.0
521,Slovakia,11,0.0
522,Slovakia,12,0.0
523,Slovakia,13,0.0
524,Slovakia,14,0.0
525,Slovenia,0,0.0
526,Slovenia,1,0.0
527,Slovenia,2,0.0
528,Slovenia,3,0.0
529,Slovenia,4,0.0
530,Slovenia,5,0.0
531,Slovenia,6,0.0
532,Slovenia,7,0.0
533,Slovenia,8,0.0
534,Slovenia,9,0.0
535,Slovenia,10,0.0
536,Slovenia,11,0.0
537,Slovenia,12,0.0
538,Slovenia,13,0.0
539,Slovenia,14,0.0
540,South Africa,0,0.0
541,South Africa,1,0.03
542,South Africa,2,0.01
543,South Africa,3,0.0
544,South Africa,4,0.0
545,South Africa,5,0.01
546,South Africa,6,0.02
547,South Africa,7,0.01
548,South Africa,8,0.01
549,South Africa,9,0.0
550,South Africa,10,0.01
551,South Africa,11,0.0
552,South Africa,12,0.01
553,South Africa,13,0.02
554,South Africa,14,0.03
555,Spain,0,0.0
556,Spain,1,0.03
557,Spain,2,0.35
558,Spain,3,0.0
559,Spain,4,0.0
560,Spain,5,0.01
561,Spain,6,0.05
562,Spain,7,0.02
563,Spain,8,0.07
564,Spain,9,0.01
565,Spain,10,0.04
566,Spain,11,0.01
567,Spain,12,0.02
568,Spain,13,0.03
569,Spain,14,0.08
570,Switzerland,0,0.0
571,Switzerland,1,0.0
572,Switzerland,2,0.0
573,Switzerland,3,0.0
574,Switzerland,4,0.0
575,Switzerland,5,0.0
576,Switzerland,6,0.0
577,Switzerland,7,0.0
578,Switzerland,8,0.0
579,Switzerland,9,0.0
580,Switzerland,10,0.0
581,Switzerland,11,0.0
582,Switzerland,12,0.0
583,Switzerland,13,0.0
584,Switzerland,14,0.0
585,Turkey,0,0.0
586,Turkey,1,0.0
587,Turkey,2,0.0
588,Turkey,3,0.0
589,Turkey,4,0.0
590,Turkey,5,0.0
591,Turkey,6,0.0
592,Turkey,7,0.0
593,Turkey,8,0.0
594,Turkey,9,0.0
595,Turkey,10,0.0
596,Turkey,11,0.0
597,Turkey,12,0.0
598,Turkey,13,0.0
599,Turkey,14,0.0
600,US,0,0.04
601,US,1,0.52
602,US,2,0.09
603,US,3,0.01
604,US,4,0.03
605,US,5,0.68
606,US,6,0.33
607,US,7,0.66
608,US,8,0.31
609,US,9,0.67
610,US,10,0.23
611,US,11,0.81
612,US,12,0.68
613,US,13,0.64
614,US,14,0.46
615,Ukraine,0,0.0
616,Ukraine,1,0.0
617,Ukraine,2,0.0
618,Ukraine,3,0.0
619,Ukraine,4,0.0
620,Ukraine,5,0.0
621,Ukraine,6,0.0
622,Ukraine,7,0.0
623,Ukraine,8,0.0
624,Ukraine,9,0.0
625,Ukraine,10,0.0
626,Ukraine,11,0.0
627,Ukraine,12,0.0
628,Ukraine,13,0.0
629,Ukraine,14,0.0
630,Uruguay,0,0.0
631,Uruguay,1,0.0
632,Uruguay,2,0.01
633,Uruguay,3,0.0
634,Uruguay,4,0.0
635,Uruguay,5,0.0
636,Uruguay,6,0.0
637,Uruguay,7,0.0
638,Uruguay,8,0.0
639,Uruguay,9,0.0
640,Uruguay,10,0.0
641,Uruguay,11,0.0
642,Uruguay,12,0.0
643,Uruguay,13,0.0
644,Uruguay,14,0.0
