,country,clusters,total
236,New Zealand,4,0.02
237,New Zealand,5,0.0
238,New Zealand,6,0.0
239,New Zealand,7,0.01
240,Peru,0,0.0
241,Peru,1,0.0
242,Peru,2,0.0
243,Peru,3,0.0
244,Peru,4,0.0
245,Peru,5,0.0
246,Peru,6,0.0
247,Peru,7,0.0
248,Portugal,0,0.0
249,Portugal,1,0.02
250,Portugal,2,0.0
251,Portugal,3,0.02
252,Portugal,4,0.01
253,Portugal,5,0.01
254,Portugal,6,0.22
255,Portugal,7,0.03
256,Romania,0,0.0
257,Romania,1,0.0
258,Romania,2,0.0
259,Romania,3,0.0
260,Romania,4,0.0
261,Romania,5,0.0
262,Romania,6,0.0
263,Romania,7,0.0
264,Serbia,0,0.0
265,Serbia,1,0.0
266,Serbia,2,0.0
267,Serbia,3,0.0
268,Serbia,4,0.0
269,Serbia,5,0.0
270,Serbia,6,0.0
271,Serbia,7,0.0
272,Slovakia,0,0.0
273,Slovakia,1,0.0
274,Slovakia,2,0.0
275,Slovakia,3,0.0
276,Slovakia,4,0.0
277,Slovakia,5,0.0
278,Slovakia,6,0.0
279,Slovakia,7,0.0
280,Slovenia,0,0.0
281,Slovenia,1,0.0
282,Slovenia,2,0.0
283,Slovenia,3,0.0
284,Slovenia,4,0.0
285,Slovenia,5,0.0
286,Slovenia,6,0.0
287,Slovenia,7,0.0
288,South Africa,0,0.01
289,South Africa,1,0.02
290,South Africa,2,0.01
291,South Africa,3,0.0
292,South Africa,4,0.01
293,South Africa,5,0.01
294,South Africa,6,0.0
295,South Africa,7,0.01
296,Spain,0,0.31
297,Spain,1,0.07
298,Spain,2,0.01
299,Spain,3,0.01
300,Spain,4,0.04
301,Spain,5,0.02
302,Spain,6,0.0
303,Spain,7,0.01
304,Switzerland,0,0.0
305,Switzerland,1,0.0
306,Switzerland,2,0.0
307,Switzerland,3,0.0
308,Switzerland,4,0.0
309,Switzerland,5,0.0
310,Switzerland,6,0.0
311,Switzerland,7,0.0
312,Turkey,0,0.0
313,Turkey,1,0.0
314,Turkey,2,0.0
315,Turkey,3,0.0
316,Turkey,4,0.0
317,Turkey,5,0.0
318,Turkey,6,0.0
319,Turkey,7,0.0
320,US,0,0.14
321,US,1,0.42
322,US,2,0.37
323,US,3,0.65
324,US,4,0.45
325,US,5,0.64
326,US,6,0.03
327,US,7,0.67
328,Ukraine,0,0.0
329,Ukraine,1,0.0
330,Ukraine,2,0.0
331,Ukraine,3,0.0
332,Ukraine,4,0.0
333,Ukraine,5,0.0
334,Ukraine,6,0.0
335,Ukraine,7,0.0
336,Uruguay,0,0.01
337,Uruguay,1,0.0
338,Uruguay,2,0.0
339,Uruguay,3,0.0
340,Uruguay,4,0.0
341,Uruguay,5,0.0
342,Uruguay,6,0.0
343,Uruguay,7,0.0
