,country,province,region_1,variety,price
1778,France,Southwest France,Pécharmant,Bordeaux-style Red Blend,6
1779,France,Southwest France,Périgord,Bordeaux-style Red Blend,0
1780,France,Southwest France,Périgord,Merlot,0
1781,France,Southwest France,Périgord,Sauvignon Blanc,1
1782,France,Southwest France,Saint-Mont,Red Blend,9
1783,France,Southwest France,Saint-Mont,Tannat,1
1784,France,Southwest France,Saint-Mont,White Blend,7
1785,France,Southwest France,Saussignac,Bordeaux-style White Blend,1
1786,France,Southwest France,Vin de Pays des Côtes de Gascogne,Bordeaux-style Red Blend,0
1787,France,Southwest France,Vin de Pays des Côtes de Gascogne,Bordeaux-style White Blend,0
1788,France,Southwest France,Vin de Pays des Côtes de Gascogne,Cabernet Merlot,1
1789,France,Southwest France,Vin de Pays des Côtes de Gascogne,Cabernet Sauvignon,1
1790,France,Southwest France,Vin de Pays des Côtes de Gascogne,Chardonnay,3
1791,France,Southwest France,Vin de Pays des Côtes de Gascogne,Chardonnay-Sauvignon,1
1792,France,Southwest France,Vin de Pays des Côtes de Gascogne,Chenin Blanc-Chardonnay,2
1793,France,Southwest France,Vin de Pays des Côtes de Gascogne,Colombard,3
1794,France,Southwest France,Vin de Pays des Côtes de Gascogne,Colombard-Sauvignon Blanc,2
1795,France,Southwest France,Vin de Pays des Côtes de Gascogne,Red Blend,1
1796,France,Southwest France,Vin de Pays des Côtes de Gascogne,Rosé,1
1797,France,Southwest France,Vin de Pays des Côtes de Gascogne,Sauvignon Blanc,2
1798,France,Southwest France,Vin de Pays des Côtes de Gascogne,Tannat-Cabernet,1
1799,France,Southwest France,Vin de Pays des Côtes de Gascogne,Tannat-Merlot,0
1800,France,Southwest France,Vin de Pays des Côtes de Gascogne,Ugni Blanc-Colombard,2
1801,France,Southwest France,Vin de Pays des Côtes de Gascogne,White Blend,4
1802,France,Southwest France,Vin de Pays du Comté Tolosan,Cabernet Blend,1
1803,France,Southwest France,Vin de Pays du Comté Tolosan,Chardonnay-Viognier,1
1804,France,Southwest France,Vin de Pays du Comté Tolosan,Chenin Blanc,1
1805,France,Southwest France,Vin de Pays du Comté Tolosan,Malbec,0
1806,France,Southwest France,Vin de Pays du Comté Tolosan,Red Blend,1
1807,France,Southwest France,Vin de Pays du Comté Tolosan,Rosé,0
1808,France,Southwest France,Vin de Pays du Comté Tolosan,Sauvignon Blanc,1
1809,France,Southwest France,Vin de Pays du Comté Tolosan,Syrah,1
1810,France,Southwest France,Vin de Pays du Lot,Malbec,1
1811,France,Southwest France,Vin de Pays du Lot,Rosé,1
1812,France,Southwest France,Vin de Pays du Lot,White Blend,1
1813,Italy,Central Italy,Abruzzo,Pecorino,1
1814,Italy,Central Italy,Abruzzo,Red Blend,3
1815,Italy,Central Italy,Abruzzo,Trebbiano,1
1816,Italy,Central Italy,Abruzzo,White Blend,1
1817,Italy,Central Italy,Albana di Romagna,Albana,5
1818,Italy,Central Italy,Assisi,Red Blend,0
1819,Italy,Central Italy,Cerasuolo d'Abruzzo,Montepulciano,1
1820,Italy,Central Italy,Cerasuolo d'Abruzzo,Rosato,3
1821,Italy,Central Italy,Cerasuolo d'Abruzzo,Rosé,1
1822,Italy,Central Italy,Cesanese del Piglio,Cesanese d'Affile,7
1823,Italy,Central Italy,Cesanese del Piglio,Red Blend,2
1824,Italy,Central Italy,Circeo,Red Blend,1
1825,Italy,Central Italy,Circeo,White Blend,1
1826,Italy,Central Italy,Civitella d'Agliano,Grechetto,2
1827,Italy,Central Italy,Colli Aprutini,Merlot,1
1828,Italy,Central Italy,Colli Aprutini,Passerina,3
1829,Italy,Central Italy,Colli Aprutini,Pecorino,2
1830,Italy,Central Italy,Colli Aprutini,Pinot Grigio,1
1831,Italy,Central Italy,Colli Aprutini,Pinot Nero,1
1832,Italy,Central Italy,Colli Aprutini,Rosato,1
1833,Italy,Central Italy,Colli Bolognesi,Cabernet Sauvignon,1
1834,Italy,Central Italy,Colli Bolognesi,Pignoletto,3
1835,Italy,Central Italy,Colli Martani,Grechetto,4
1836,Italy,Central Italy,Colli Martani,Sparkling Blend,0
1837,Italy,Central Italy,Colli Perugini,Red Blend,2
1838,Italy,Central Italy,Colli Perugini,Rosé,1
1839,Italy,Central Italy,Colli Piacentini,Cabernet Sauvignon,1
1840,Italy,Central Italy,Colli Piacentini,Chardonnay,1
1841,Italy,Central Italy,Colli Piacentini,Malvasia,1
1842,Italy,Central Italy,Colli Piacentini,Malvasia di Candia,2
1843,Italy,Central Italy,Colli Piacentini,Pinot Nero,2
1844,Italy,Central Italy,Colli Piacentini,Sauvignon,1
1845,Italy,Central Italy,Colli Piacentini,Sauvignon Blanc,1
1846,Italy,Central Italy,Colli di Faenza,Sangiovese,2
1847,Italy,Central Italy,Colline Pescaresi,Pecorino,8
1848,Italy,Central Italy,Colline Pescaresi,Pinot Grigio,3
1849,Italy,Central Italy,Colline Pescaresi,Red Blend,2
1850,Italy,Central Italy,Colline Pescaresi,Rosato,1
1851,Italy,Central Italy,Colline Pescaresi,White Blend,1
1852,Italy,Central Italy,Colline Teatine,Chardonnay,3
1853,Italy,Central Italy,Colline Teatine,Rosato,1
1854,Italy,Central Italy,Colline Teatine,Rosé,1
1855,Italy,Central Italy,Colline Teramane,Montepulciano,1
1856,Italy,Central Italy,Conero,Montepulciano,10
1857,Italy,Central Italy,Conero,Red Blend,4
1858,Italy,Central Italy,Controguerra,Pecorino,1
1859,Italy,Central Italy,Controguerra,Red Blend,2
1860,Italy,Central Italy,Controguerra,White Blend,4
1861,Italy,Central Italy,Emilia,Lambrusco,3
1862,Italy,Central Italy,Emilia,Malvasia,2
1863,Italy,Central Italy,Emilia,Pignoletto,0
1864,Italy,Central Italy,Emilia,Red Blend,2
1865,Italy,Central Italy,Emilia,Sparkling Blend,1
1866,Italy,Central Italy,Emilia-Romagna,Chardonnay,1
1867,Italy,Central Italy,Emilia-Romagna,Lambrusco,1
1868,Italy,Central Italy,Emilia-Romagna,Red Blend,5
1869,Italy,Central Italy,Emilia-Romagna,Sangiovese,1
1870,Italy,Central Italy,Emilia-Romagna,Sparkling Blend,1
1871,Italy,Central Italy,Emilia-Romagna,White Blend,2
1872,Italy,Central Italy,Est! Est!! Est!!! di Montefiascone,White Blend,1
1873,Italy,Central Italy,Falerio,Pecorino,3
1874,Italy,Central Italy,Falerio,White Blend,2
1875,Italy,Central Italy,Falerio dei Colli Ascolani,White Blend,1
1876,Italy,Central Italy,Forlì,Albana,1
1877,Italy,Central Italy,Forlì,Cabernet Sauvignon,2
1878,Italy,Central Italy,Forlì,Red Blend,0
1879,Italy,Central Italy,Forlì,Sangiovese,3
1880,Italy,Central Italy,Forlì,Sauvignon Blanc,2
1881,Italy,Central Italy,Frascati,White Blend,1
1882,Italy,Central Italy,Frascati Superiore,White Blend,7
1883,Italy,Central Italy,Gutturnio Classico Superiore,Red Blend,0
1884,Italy,Central Italy,Gutturnio Colli Piacentini,Red Blend,3
1885,Italy,Central Italy,Lago di Corbara,Cabernet Sauvignon,1
1886,Italy,Central Italy,Lago di Corbara,Pinot Nero,1
1887,Italy,Central Italy,Lago di Corbara,Red Blend,2
1888,Italy,Central Italy,Lambrusco Grasparossa di Castelvetro,Lambrusco,10
1889,Italy,Central Italy,Lambrusco Grasparossa di Castelvetro,Lambrusco Grasparossa,16
1890,Italy,Central Italy,Lambrusco Grasparossa di Castelvetro,Red Blend,1
1891,Italy,Central Italy,Lambrusco Reggiano,Lambrusco,4
1892,Italy,Central Italy,Lambrusco Salamino di Santa Croce,Lambrusco Salamino,1
1893,Italy,Central Italy,Lambrusco dell'Emilia,Lambrusco,6
1894,Italy,Central Italy,Lambrusco di Modena,Lambrusco,4
1895,Italy,Central Italy,Lambrusco di Modena,Lambrusco di Sorbara,4
1896,Italy,Central Italy,Lambrusco di Sorbara,Lambrusco,12
1897,Italy,Central Italy,Lambrusco di Sorbara,Lambrusco di Sorbara,13
1898,Italy,Central Italy,Lazio,Aleatico,0
1899,Italy,Central Italy,Lazio,Cabernet Sauvignon,1
1900,Italy,Central Italy,Lazio,Cesanese,2
1901,Italy,Central Italy,Lazio,Cesanese d'Affile,1
1902,Italy,Central Italy,Lazio,Chardonnay,2
1903,Italy,Central Italy,Lazio,Fiano,1
1904,Italy,Central Italy,Lazio,Merlot,1
1905,Italy,Central Italy,Lazio,Petit Manseng,1
1906,Italy,Central Italy,Lazio,Red Blend,3
1907,Italy,Central Italy,Lazio,Roscetto,0
1908,Italy,Central Italy,Lazio,Sangiovese,1
1909,Italy,Central Italy,Lazio,Sauvignon,2
1910,Italy,Central Italy,Lazio,Shiraz,1
1911,Italy,Central Italy,Lazio,Syrah,3
1912,Italy,Central Italy,Lazio,Vermentino,1
1913,Italy,Central Italy,Lazio,White Blend,3
1914,Italy,Central Italy,Marche,Champagne Blend,1
1915,Italy,Central Italy,Marche,Grenache,1
1916,Italy,Central Italy,Marche,Montepulciano,1
1917,Italy,Central Italy,Marche,Passerina,11
1918,Italy,Central Italy,Marche,Pecorino,0
1919,Italy,Central Italy,Marche,Red Blend,8
1920,Italy,Central Italy,Marche,Sangiovese,4
1921,Italy,Central Italy,Marche,Sauvignon,1
1922,Italy,Central Italy,Marche,Sparkling Blend,0
1923,Italy,Central Italy,Marche,Verdicchio,1
1924,Italy,Central Italy,Marche,White Blend,1
1925,Italy,Central Italy,Montefalco,Red Blend,1
1926,Italy,Central Italy,Montefalco,White Blend,1
1927,Italy,Central Italy,Montefalco Rosso,Red Blend,57
1928,Italy,Central Italy,Montefalco Sagrantino,Sagrantino,56
1929,Italy,Central Italy,Montepulciano d'Abruzzo,Montepulciano,128
1930,Italy,Central Italy,Montepulciano d'Abruzzo,Red Blend,1
1931,Italy,Central Italy,Montepulciano d'Abruzzo Cerasuolo,Rosé,4
1932,Italy,Central Italy,Montepulciano d'Abruzzo Colline Teramane,Montepulciano,17
1933,Italy,Central Italy,Offida Passerina,Passerina,5
1934,Italy,Central Italy,Offida Pecorino,Pecorino,20
1935,Italy,Central Italy,Offida Rosso,Red Blend,1
1936,Italy,Central Italy,Orvieto,Red Blend,1
1937,Italy,Central Italy,Orvieto,White Blend,12
1938,Italy,Central Italy,Orvieto Classico,White Blend,12
1939,Italy,Central Italy,Orvieto Classico Superiore,White Blend,23
1940,Italy,Central Italy,Romagna,Albana,12
1941,Italy,Central Italy,Romagna,Red Blend,6
1942,Italy,Central Italy,Romagna,Sangiovese,43
1943,Italy,Central Italy,Romagna,Sparkling Blend,2
1944,Italy,Central Italy,Rosso Conero,Montepulciano,12
1945,Italy,Central Italy,Rosso Conero,Red Blend,4
1946,Italy,Central Italy,Rosso Piceno,Red Blend,17
1947,Italy,Central Italy,Rosso Piceno Superiore,Red Blend,9
1948,Italy,Central Italy,Rubicone,Red Blend,1
1949,Italy,Central Italy,Rubicone,Sangiovese,1
1950,Italy,Central Italy,Rubicone,White Blend,2
1951,Italy,Central Italy,Sagrantino di Montefalco,Sagrantino,31
1952,Italy,Central Italy,San Marino,Biancale,1
1953,Italy,Central Italy,San Marino,Moscato,1
1954,Italy,Central Italy,Sangiovese di Romagna,Sangiovese,7
1955,Italy,Central Italy,Sangiovese di Romagna Superiore,Sangiovese,18
1956,Italy,Central Italy,Terre di Chieti,Chardonnay,4
1957,Italy,Central Italy,Terre di Chieti,Cococciola,1
1958,Italy,Central Italy,Terre di Chieti,Pecorino,9
1959,Italy,Central Italy,Terre di Chieti,Pinot Grigio,3
1960,Italy,Central Italy,Terre di Chieti,Pinot Nero,1
1961,Italy,Central Italy,Terre di Chieti,Sangiovese,5
1962,Italy,Central Italy,Todi,Grechetto,0
1963,Italy,Central Italy,Torgiano,Red Blend,6
1964,Italy,Central Italy,Torgiano,White Blend,2
1965,Italy,Central Italy,Torgiano Rosso Riserva,Red Blend,3
1966,Italy,Central Italy,Trebbiano d'Abruzzo,Trebbiano,24
1967,Italy,Central Italy,Umbria,Cabernet,2
1968,Italy,Central Italy,Umbria,Cabernet Sauvignon,1
1969,Italy,Central Italy,Umbria,Chardonnay,3
1970,Italy,Central Italy,Umbria,Grechetto,5
1971,Italy,Central Italy,Umbria,Merlot,3
1972,Italy,Central Italy,Umbria,Moscato,3
1973,Italy,Central Italy,Umbria,Pecorino,1
1974,Italy,Central Italy,Umbria,Pinot Grigio,5
1975,Italy,Central Italy,Umbria,Red Blend,38
1976,Italy,Central Italy,Umbria,Rosato,1
1977,Italy,Central Italy,Umbria,Rosé,0
1978,Italy,Central Italy,Umbria,Sagrantino,2
1979,Italy,Central Italy,Umbria,Sangiovese,2
1980,Italy,Central Italy,Umbria,Trebbiano,3
1981,Italy,Central Italy,Umbria,Trebbiano Spoletino,5
1982,Italy,Central Italy,Umbria,Vermentino,2
1983,Italy,Central Italy,Umbria,White Blend,16
1984,Italy,Central Italy,Verdicchio dei Castelli di Jesi,Verdicchio,24
1985,Italy,Central Italy,Verdicchio dei Castelli di Jesi Classico,Verdeca,1
1986,Italy,Central Italy,Verdicchio dei Castelli di Jesi Classico,Verdicchio,53
1987,Italy,Central Italy,Verdicchio dei Castelli di Jesi Classico,White Blend,1
1988,Italy,Central Italy,Verdicchio dei Castelli di Jesi Classico Superiore,Verdicchio,69
1989,Italy,Central Italy,Verdicchio dei Castelli di Jesi Classico Superiore,White Blend,2
1990,Italy,Central Italy,Verdicchio di Matelica,Verdicchio,13
1991,Italy,Italy Other,Italy,Brachetto,1
1992,Italy,Italy Other,Italy,Montepulciano,1
1993,Italy,Italy Other,Italy,Moscato,1
1994,Italy,Italy Other,Italy,Pinot Bianco,0
1995,Italy,Italy Other,Italy,Prosecco,7
1996,Italy,Italy Other,Italy,Red Blend,4
1997,Italy,Italy Other,Italy,Sangiovese,1
1998,Italy,Italy Other,Italy,Sparkling Blend,2
1999,Italy,Italy Other,Italy,White Blend,1
2000,Italy,Italy Other,Vino Spumante,Aglianico,2
2001,Italy,Italy Other,Vino Spumante,Carricante,1
2002,Italy,Italy Other,Vino Spumante,Chardonnay,6
2003,Italy,Italy Other,Vino Spumante,Durella,1
2004,Italy,Italy Other,Vino Spumante,Falanghina,2
2005,Italy,Italy Other,Vino Spumante,Fiano,2
2006,Italy,Italy Other,Vino Spumante,Frappato,3
2007,Italy,Italy Other,Vino Spumante,Garganega,1
2008,Italy,Italy Other,Vino Spumante,Glera,1
2009,Italy,Italy Other,Vino Spumante,Greco,3
2010,Italy,Italy Other,Vino Spumante,Grillo,2
2011,Italy,Italy Other,Vino Spumante,Molinara,1
2012,Italy,Italy Other,Vino Spumante,Nebbiolo,4
2013,Italy,Italy Other,Vino Spumante,Nerello Mascalese,7
2014,Italy,Italy Other,Vino Spumante,Passerina,1
2015,Italy,Italy Other,Vino Spumante,Pecorino,1
2016,Italy,Italy Other,Vino Spumante,Pinot Nero,9
2017,Italy,Italy Other,Vino Spumante,Prié Blanc,1
2018,Italy,Italy Other,Vino Spumante,Red Blend,3
2019,Italy,Italy Other,Vino Spumante,Ribolla Gialla,3
2020,Italy,Italy Other,Vino Spumante,Sangiovese,1
2021,Italy,Italy Other,Vino Spumante,Sparkling Blend,19
2022,Italy,Italy Other,Vino Spumante,Trebbiano,2
2023,Italy,Italy Other,Vino Spumante,White Blend,1
2024,Italy,Italy Other,Vino da Tavola,Centesimino,1
2025,Italy,Italy Other,Vino da Tavola,Glera,0
2026,Italy,Italy Other,Vino da Tavola,Montepulciano,1
2027,Italy,Italy Other,Vino da Tavola,Nerello Mascalese,5
2028,Italy,Italy Other,Vino da Tavola,Nero d'Avola,2
2029,Italy,Italy Other,Vino da Tavola,Rosato,1
2030,Italy,Italy Other,Vino da Tavola,Sangiovese,0
2031,Italy,Italy Other,Vino da Tavola,White Blend,4
2032,Italy,Lombardy,Curtefranca,Chardonnay,2
2033,Italy,Lombardy,Curtefranca,Red Blend,2
2034,Italy,Lombardy,Franciacorta,Champagne Blend,2
2035,Italy,Lombardy,Franciacorta,Chardonnay,58
2036,Italy,Lombardy,Franciacorta,Pinot Nero,13
2037,Italy,Lombardy,Franciacorta,Sparkling Blend,154
2038,Italy,Lombardy,Lombardy,Pinot Bianco,1
2039,Italy,Lombardy,Lombardy,Sparkling Blend,1
2040,Italy,Lombardy,Lugana,Chardonnay,1
2041,Italy,Lombardy,Lugana,Sparkling Blend,1
2042,Italy,Lombardy,Lugana,Trebbiano,3
2043,Italy,Lombardy,Lugana,Trebbiano di Lugana,3
2044,Italy,Lombardy,Lugana,Turbiana,142
2045,Italy,Lombardy,Lugana,White Blend,6
2046,Italy,Lombardy,Lugana Superiore,Turbiana,4
2047,Italy,Lombardy,Montenetto di Brescia,Chardonnay,1
2048,Italy,Lombardy,Montenetto di Brescia,Marzemino,1
2049,Italy,Lombardy,Oltrepò Pavese,Pinot Grigio,1
2050,Italy,Lombardy,Oltrepò Pavese,Pinot Nero,4
2051,Italy,Lombardy,Oltrepò Pavese,Sparkling Blend,1
2052,Italy,Lombardy,Pavia,Moscato,3
2053,Italy,Lombardy,Provincia di Pavia,Pinot Grigio,2
2054,Italy,Lombardy,Sebino,Pinot Nero,0
2055,Italy,Lombardy,Sebino,Red Blend,1
2056,Italy,Lombardy,Sforzato di Valtellina,Nebbiolo,16
2057,Italy,Lombardy,Terrazze Retiche di Sondrio,Nebbiolo,0
2058,Italy,Lombardy,Terrazze Retiche di Sondrio,Red Blend,2
2059,Italy,Lombardy,Terrazze Retiche di Sondrio,White Blend,2
2060,Italy,Lombardy,Terre di Franciacorta,Chardonnay,2
2061,Italy,Lombardy,Valtellina,Nebbiolo,4
2062,Italy,Lombardy,Valtellina,White Blend,1
2063,Italy,Lombardy,Valtellina Superiore,Nebbiolo,42
2064,Italy,Lombardy,Valtellina Superiore,Red Blend,3
2065,Italy,Lombardy,Valtènesi,Rosato,2
2066,Italy,Northeastern Italy,Alto Adige,Cabernet Sauvignon,1
2067,Italy,Northeastern Italy,Alto Adige,Chardonnay,29
2068,Italy,Northeastern Italy,Alto Adige,Gewürztraminer,41
2069,Italy,Northeastern Italy,Alto Adige,Grüner Veltliner,2
2070,Italy,Northeastern Italy,Alto Adige,Kerner,15
2071,Italy,Northeastern Italy,Alto Adige,Lagrein,67
2072,Italy,Northeastern Italy,Alto Adige,Merlot,7
2073,Italy,Northeastern Italy,Alto Adige,Moscato,2
2074,Italy,Northeastern Italy,Alto Adige,Moscato Giallo,7
2075,Italy,Northeastern Italy,Alto Adige,Moscato Rosa,2
2076,Italy,Northeastern Italy,Alto Adige,Müller-Thurgau,15
2077,Italy,Northeastern Italy,Alto Adige,Petit Manseng,1
2078,Italy,Northeastern Italy,Alto Adige,Pinot Bianco,106
2079,Italy,Northeastern Italy,Alto Adige,Pinot Grigio,111
2080,Italy,Northeastern Italy,Alto Adige,Pinot Nero,72
2081,Italy,Northeastern Italy,Alto Adige,Pinot Noir,1
2082,Italy,Northeastern Italy,Alto Adige,Red Blend,13
2083,Italy,Northeastern Italy,Alto Adige,Riesling,10
2084,Italy,Northeastern Italy,Alto Adige,Rosé,3
2085,Italy,Northeastern Italy,Alto Adige,Sauvignon,91
2086,Italy,Northeastern Italy,Alto Adige,Sauvignon Blanc,14
2087,Italy,Northeastern Italy,Alto Adige,Schiava,23
2088,Italy,Northeastern Italy,Alto Adige,Silvaner,0
2089,Italy,Northeastern Italy,Alto Adige,Sparkling Blend,2
2090,Italy,Northeastern Italy,Alto Adige,Sylvaner,5
2091,Italy,Northeastern Italy,Alto Adige,White Blend,24
2092,Italy,Northeastern Italy,Alto Adige Terlano,Pinot Bianco,3
2093,Italy,Northeastern Italy,Alto Adige Terlano,Sauvignon,5
2094,Italy,Northeastern Italy,Alto Adige Terlano,White Blend,1
2095,Italy,Northeastern Italy,Alto Adige Valle Isarco,Gewürztraminer,2
2096,Italy,Northeastern Italy,Alto Adige Valle Isarco,Grüner Veltliner,2
2097,Italy,Northeastern Italy,Alto Adige Valle Isarco,Kerner,8
2098,Italy,Northeastern Italy,Alto Adige Valle Isarco,Lagrein,2
2099,Italy,Northeastern Italy,Alto Adige Valle Isarco,Müller-Thurgau,5
2100,Italy,Northeastern Italy,Alto Adige Valle Isarco,Pinot Grigio,3
2101,Italy,Northeastern Italy,Alto Adige Valle Isarco,Pinot Nero,1
2102,Italy,Northeastern Italy,Alto Adige Valle Isarco,Riesling,4
2103,Italy,Northeastern Italy,Alto Adige Valle Isarco,Sauvignon,1
2104,Italy,Northeastern Italy,Alto Adige Valle Isarco,Sylvaner,8
2105,Italy,Northeastern Italy,Alto Adige Valle Isarco,Veltliner,4
2106,Italy,Northeastern Italy,Benaco Bresciano,Red Blend,1
2107,Italy,Northeastern Italy,Colli Orientali del Friuli,Chardonnay,10
2108,Italy,Northeastern Italy,Colli Orientali del Friuli,Friulano,30
2109,Italy,Northeastern Italy,Colli Orientali del Friuli,Merlot-Cabernet,1
2110,Italy,Northeastern Italy,Colli Orientali del Friuli,Picolit,19
2111,Italy,Northeastern Italy,Colli Orientali del Friuli,Pinot Bianco,8
2112,Italy,Northeastern Italy,Colli Orientali del Friuli,Pinot Grigio,45
2113,Italy,Northeastern Italy,Colli Orientali del Friuli,Red Blend,2
2114,Italy,Northeastern Italy,Colli Orientali del Friuli,Ribolla Gialla,27
2115,Italy,Northeastern Italy,Colli Orientali del Friuli,Riesling,1
2116,Italy,Northeastern Italy,Colli Orientali del Friuli,Sauvignon,33
2117,Italy,Northeastern Italy,Colli Orientali del Friuli,Sauvignon Blanc,2
2118,Italy,Northeastern Italy,Colli Orientali del Friuli,Tocai,1
2119,Italy,Northeastern Italy,Colli Orientali del Friuli,Tocai Friulano,2
2120,Italy,Northeastern Italy,Colli Orientali del Friuli,Verduzzo,2
2121,Italy,Northeastern Italy,Colli Orientali del Friuli,Verduzzo Friulano ,1
2122,Italy,Northeastern Italy,Colli Orientali del Friuli,White Blend,17
2123,Italy,Northeastern Italy,Colli Trevigiani,Glera,3
2124,Italy,Northeastern Italy,Colli Trevigiani,Manzoni,0
2125,Italy,Northeastern Italy,Colli Trevigiani,Prosecco,1
2126,Italy,Northeastern Italy,Colli Trevigiani,White Blend,0
2127,Italy,Northeastern Italy,Collio,Cabernet Franc,0
2128,Italy,Northeastern Italy,Collio,Chardonnay,19
2129,Italy,Northeastern Italy,Collio,Friulano,47
2130,Italy,Northeastern Italy,Collio,Malvar,1
2131,Italy,Northeastern Italy,Collio,Malvasia,8
2132,Italy,Northeastern Italy,Collio,Malvasia Istriana,1
2133,Italy,Northeastern Italy,Collio,Merlot,0
2134,Italy,Northeastern Italy,Collio,Pinot Bianco,17
2135,Italy,Northeastern Italy,Collio,Pinot Grigio,98
2136,Italy,Northeastern Italy,Collio,Pinot Nero,0
2137,Italy,Northeastern Italy,Collio,Red Blend,1
2138,Italy,Northeastern Italy,Collio,Ribolla Gialla,20
2139,Italy,Northeastern Italy,Collio,Sauvignon,76
2140,Italy,Northeastern Italy,Collio,Sauvignon Blanc,5
2141,Italy,Northeastern Italy,Collio,Tocai,3
2142,Italy,Northeastern Italy,Collio,Tocai Friulano,3
2143,Italy,Northeastern Italy,Collio,Turbiana,0
2144,Italy,Northeastern Italy,Collio,White Blend,43
2145,Italy,Northeastern Italy,Del Veneto,Corvina,1
2146,Italy,Northeastern Italy,Delle Venezie,Cabernet Sauvignon,1
2147,Italy,Northeastern Italy,Delle Venezie,Chardonnay,5
2148,Italy,Northeastern Italy,Delle Venezie,Malbec,2
2149,Italy,Northeastern Italy,Delle Venezie,Malvasia,1
2150,Italy,Northeastern Italy,Delle Venezie,Merlot,3
2151,Italy,Northeastern Italy,Delle Venezie,Moscato,3
2152,Italy,Northeastern Italy,Delle Venezie,Müller-Thurgau,1
2153,Italy,Northeastern Italy,Delle Venezie,Pinot Grigio,59
2154,Italy,Northeastern Italy,Delle Venezie,Pinot Nero,1
2155,Italy,Northeastern Italy,Delle Venezie,Pinot Noir,1
2156,Italy,Northeastern Italy,Delle Venezie,Raboso,1
2157,Italy,Northeastern Italy,Delle Venezie,Red Blend,3
2158,Italy,Northeastern Italy,Delle Venezie,Ribolla Gialla,2
2159,Italy,Northeastern Italy,Delle Venezie,Rosato,1
2160,Italy,Northeastern Italy,Delle Venezie,Sauvignon,3
2161,Italy,Northeastern Italy,Delle Venezie,Sauvignon Blanc,2
2162,Italy,Northeastern Italy,Delle Venezie,Sparkling Blend,2
2163,Italy,Northeastern Italy,Delle Venezie,Traminer,1
2164,Italy,Northeastern Italy,Delle Venezie,White Blend,15
2165,Italy,Northeastern Italy,Friuli,Chardonnay,2
2166,Italy,Northeastern Italy,Friuli,Malvasia,1
2167,Italy,Northeastern Italy,Friuli,Pinot Grigio,2
2168,Italy,Northeastern Italy,Friuli,Pinot Nero,1
2169,Italy,Northeastern Italy,Friuli,Prosecco,1
2170,Italy,Northeastern Italy,Friuli,Ribolla Gialla,3
2171,Italy,Northeastern Italy,Friuli,Sauvignon,1
2172,Italy,Northeastern Italy,Friuli,Sauvignon Blanc,1
2173,Italy,Northeastern Italy,Friuli,Sparkling Blend,2
2174,Italy,Northeastern Italy,Friuli,Verduzzo,1
2175,Italy,Northeastern Italy,Friuli,White Blend,1
2176,Italy,Northeastern Italy,Friuli Aquileia,Pinot Bianco,1
2177,Italy,Northeastern Italy,Friuli Aquileia,Pinot Grigio,6
2178,Italy,Northeastern Italy,Friuli Aquileia,Sauvignon,4
2179,Italy,Northeastern Italy,Friuli Aquileia,Sauvignon Blanc,1
2180,Italy,Northeastern Italy,Friuli Aquileia,Tocai,1
2181,Italy,Northeastern Italy,Friuli Aquileia,Traminer,1
2182,Italy,Northeastern Italy,Friuli Colli Orientali,Chardonnay,2
2183,Italy,Northeastern Italy,Friuli Colli Orientali,Friulano,12
2184,Italy,Northeastern Italy,Friuli Colli Orientali,Malvasia,1
2185,Italy,Northeastern Italy,Friuli Colli Orientali,Picolit,2
2186,Italy,Northeastern Italy,Friuli Colli Orientali,Pinot Bianco,2
2187,Italy,Northeastern Italy,Friuli Colli Orientali,Pinot Grigio,7
2188,Italy,Northeastern Italy,Friuli Colli Orientali,Ribolla Gialla,6
2189,Italy,Northeastern Italy,Friuli Colli Orientali,Sauvignon,8
2190,Italy,Northeastern Italy,Friuli Colli Orientali,White Blend,1
2191,Italy,Northeastern Italy,Friuli Grave,Cabernet Franc,1
2192,Italy,Northeastern Italy,Friuli Grave,Chardonnay,5
2193,Italy,Northeastern Italy,Friuli Grave,Friulano,5
2194,Italy,Northeastern Italy,Friuli Grave,Pinot Bianco,0
2195,Italy,Northeastern Italy,Friuli Grave,Pinot Grigio,35
2196,Italy,Northeastern Italy,Friuli Grave,Red Blend,1
2197,Italy,Northeastern Italy,Friuli Grave,Refosco,1
2198,Italy,Northeastern Italy,Friuli Grave,Sauvignon,12
2199,Italy,Northeastern Italy,Friuli Grave,Tocai,1
2200,Italy,Northeastern Italy,Friuli Grave,Traminer,3
2201,Italy,Northeastern Italy,Friuli Grave,White Blend,1
2202,Italy,Northeastern Italy,Friuli Isonzo,Chardonnay,8
2203,Italy,Northeastern Italy,Friuli Isonzo,Friulano,5
2204,Italy,Northeastern Italy,Friuli Isonzo,Malvasia,1
2205,Italy,Northeastern Italy,Friuli Isonzo,Malvasia Istriana,1
2206,Italy,Northeastern Italy,Friuli Isonzo,Pinot Grigio,12
2207,Italy,Northeastern Italy,Friuli Isonzo,Sauvignon,12
2208,Italy,Northeastern Italy,Friuli Isonzo,Sauvignon Blanc,2
2209,Italy,Northeastern Italy,Friuli Isonzo,White Blend,4
2210,Italy,Northeastern Italy,Friuli Venezia Giulia,Pinot Grigio,4
2211,Italy,Northeastern Italy,Friuli Venezia Giulia,Ribolla Gialla,1
2212,Italy,Northeastern Italy,Friuli Venezia Giulia,Sauvignon Blanc,2
2213,Italy,Northeastern Italy,Friuli Venezia Giulia,Tocai,1
