,country,province,region_1,variety,price
0,Argentina,Mendoza Province,Agrelo,Bonarda,17.857142857142858
1,Argentina,Mendoza Province,Agrelo,Bordeaux-style Red Blend,34.5
2,Argentina,Mendoza Province,Agrelo,Cabernet Franc,40.8
3,Argentina,Mendoza Province,Agrelo,Cabernet Sauvignon,20.25
4,Argentina,Mendoza Province,Agrelo,Chardonnay,15.0
5,Argentina,Mendoza Province,Agrelo,Malbec,32.94444444444444
6,Argentina,Mendoza Province,Agrelo,Petit Verdot,39.0
7,Argentina,Mendoza Province,Agrelo,Red Blend,59.5
8,Argentina,Mendoza Province,Altos de Mendoza,Malbec,35.0
9,Argentina,Mendoza Province,La Consulta,Bordeaux-style Red Blend,20.0
10,Argentina,Mendoza Province,La Consulta,Cabernet Franc,15.0
11,Argentina,Mendoza Province,La Consulta,Cabernet Sauvignon,35.5
12,Argentina,Mendoza Province,La Consulta,Malbec,49.83870967741935
13,Argentina,Mendoza Province,La Consulta,Petit Verdot,35.0
14,Argentina,Mendoza Province,La Consulta,Pinot Noir,21.333333333333332
15,Argentina,Mendoza Province,La Consulta,Red Blend,41.5
16,Argentina,Mendoza Province,La Consulta,Tempranillo,19.0
17,Argentina,Mendoza Province,Luján de Cuyo,Bonarda,12.333333333333334
18,Argentina,Mendoza Province,Luján de Cuyo,Bordeaux-style Red Blend,42.4
19,Argentina,Mendoza Province,Luján de Cuyo,Cabernet Blend,51.666666666666664
20,Argentina,Mendoza Province,Luján de Cuyo,Cabernet Franc,40.0
21,Argentina,Mendoza Province,Luján de Cuyo,Cabernet Sauvignon,30.20689655172414
22,Argentina,Mendoza Province,Luján de Cuyo,Chardonnay,16.5
23,Argentina,Mendoza Province,Luján de Cuyo,Malbec,36.34020618556701
24,Argentina,Mendoza Province,Luján de Cuyo,Malbec Blend,95.0
25,Argentina,Mendoza Province,Luján de Cuyo,Malbec-Cabernet,165.0
26,Argentina,Mendoza Province,Luján de Cuyo,Malbec-Cabernet Franc,20.0
27,Argentina,Mendoza Province,Luján de Cuyo,Malbec-Cabernet Sauvignon,79.0
28,Argentina,Mendoza Province,Luján de Cuyo,Nebbiolo,64.0
29,Argentina,Mendoza Province,Luján de Cuyo,Petit Verdot,75.0
30,Argentina,Mendoza Province,Luján de Cuyo,Red Blend,22.555555555555557
31,Argentina,Mendoza Province,Luján de Cuyo,Riesling,15.0
32,Argentina,Mendoza Province,Luján de Cuyo,Rosé,17.0
33,Argentina,Mendoza Province,Luján de Cuyo,Sauvignon Blanc,42.0
34,Argentina,Mendoza Province,Luján de Cuyo,Syrah,13.0
35,Argentina,Mendoza Province,Luján de Cuyo,Torrontés,11.666666666666666
36,Argentina,Mendoza Province,Luján de Cuyo,Viognier,10.5
37,Argentina,Mendoza Province,Luján de Cuyo,White Blend,30.0
38,Argentina,Mendoza Province,Maipú,Bonarda,12.0
39,Argentina,Mendoza Province,Maipú,Cabernet Sauvignon,16.8
40,Argentina,Mendoza Province,Maipú,Chardonnay,14.0
41,Argentina,Mendoza Province,Maipú,Malbec,16.75
42,Argentina,Mendoza Province,Maipú,Merlot,11.0
43,Argentina,Mendoza Province,Maipú,Pinot Noir,20.333333333333332
44,Argentina,Mendoza Province,Maipú,Torrontés,10.666666666666666
45,Argentina,Mendoza Province,Maipú,White Blend,36.0
46,Argentina,Mendoza Province,Medrano,Malbec,112.0
47,Argentina,Mendoza Province,Mendoza,Bonarda,16.511627906976745
48,Argentina,Mendoza Province,Mendoza,Bordeaux-style Red Blend,38.89473684210526
49,Argentina,Mendoza Province,Mendoza,Bordeaux-style White Blend,14.0
50,Argentina,Mendoza Province,Mendoza,Cabernet Blend,27.0
51,Argentina,Mendoza Province,Mendoza,Cabernet Franc,53.8235294117647
52,Argentina,Mendoza Province,Mendoza,Cabernet Franc-Cabernet Sauvignon,52.5
53,Argentina,Mendoza Province,Mendoza,Cabernet Franc-Malbec,58.5
54,Argentina,Mendoza Province,Mendoza,Cabernet Sauvignon,17.285714285714285
55,Argentina,Mendoza Province,Mendoza,Cabernet Sauvignon-Malbec,42.0
56,Argentina,Mendoza Province,Mendoza,Cabernet Sauvignon-Merlot,13.0
57,Argentina,Mendoza Province,Mendoza,Cabernet Sauvignon-Shiraz,9.0
58,Argentina,Mendoza Province,Mendoza,Cabernet-Malbec,11.0
59,Argentina,Mendoza Province,Mendoza,Cabernet-Syrah,16.0
60,Argentina,Mendoza Province,Mendoza,Champagne Blend,21.2
61,Argentina,Mendoza Province,Mendoza,Chardonnay,17.410526315789475
62,Argentina,Mendoza Province,Mendoza,Chardonnay-Sauvignon,12.5
63,Argentina,Mendoza Province,Mendoza,Chardonnay-Semillon,13.0
64,Argentina,Mendoza Province,Mendoza,Chardonnay-Viognier,16.666666666666668
65,Argentina,Mendoza Province,Mendoza,Chenin Blanc,14.0
66,Argentina,Mendoza Province,Mendoza,Chenin Blanc-Chardonnay,11.0
67,Argentina,Mendoza Province,Mendoza,Malbec,25.063236870310824
68,Argentina,Mendoza Province,Mendoza,Malbec Blend,38.0
69,Argentina,Mendoza Province,Mendoza,Malbec-Bonarda,14.0
70,Argentina,Mendoza Province,Mendoza,Malbec-Cabernet,130.0
71,Argentina,Mendoza Province,Mendoza,Malbec-Cabernet Franc,57.0
72,Argentina,Mendoza Province,Mendoza,Malbec-Cabernet Sauvignon,36.5
73,Argentina,Mendoza Province,Mendoza,Malbec-Merlot,11.333333333333334
74,Argentina,Mendoza Province,Mendoza,Malbec-Petit Verdot,30.0
75,Argentina,Mendoza Province,Mendoza,Malbec-Syrah,14.153846153846153
76,Argentina,Mendoza Province,Mendoza,Merlot,19.36842105263158
77,Argentina,Mendoza Province,Mendoza,Merlot-Cabernet Franc,27.0
78,Argentina,Mendoza Province,Mendoza,Moscatel,11.0
79,Argentina,Mendoza Province,Mendoza,Moscato,9.8
80,Argentina,Mendoza Province,Mendoza,Petit Verdot,30.6
81,Argentina,Mendoza Province,Mendoza,Pinot Grigio,11.166666666666666
82,Argentina,Mendoza Province,Mendoza,Pinot Gris,11.0
83,Argentina,Mendoza Province,Mendoza,Pinot Noir,16.09090909090909
84,Argentina,Mendoza Province,Mendoza,Red Blend,33.56428571428572
85,Argentina,Mendoza Province,Mendoza,Rosé,12.692307692307692
86,Argentina,Mendoza Province,Mendoza,Sangiovese,18.0
87,Argentina,Mendoza Province,Mendoza,Sauvignon Blanc,11.67741935483871
88,Argentina,Mendoza Province,Mendoza,Shiraz,8.5
89,Argentina,Mendoza Province,Mendoza,Shiraz-Malbec,16.0
90,Argentina,Mendoza Province,Mendoza,Sparkling Blend,17.533333333333335
91,Argentina,Mendoza Province,Mendoza,Syrah,16.435897435897434
92,Argentina,Mendoza Province,Mendoza,Syrah-Bonarda,13.0
93,Argentina,Mendoza Province,Mendoza,Syrah-Viognier,58.333333333333336
94,Argentina,Mendoza Province,Mendoza,Sémillon,17.916666666666668
95,Argentina,Mendoza Province,Mendoza,Tempranillo,13.076923076923077
96,Argentina,Mendoza Province,Mendoza,Tocai,14.0
97,Argentina,Mendoza Province,Mendoza,Torrontés,12.23157894736842
98,Argentina,Mendoza Province,Mendoza,Trebbiano,9.0
99,Argentina,Mendoza Province,Mendoza,Viognier,13.333333333333334
100,Argentina,Mendoza Province,Mendoza,White Blend,21.571428571428573
101,Argentina,Mendoza Province,Perdriel,Cabernet Sauvignon,116.8
102,Argentina,Mendoza Province,Perdriel,Chardonnay,38.4
103,Argentina,Mendoza Province,Perdriel,Malbec,80.23529411764706
104,Argentina,Mendoza Province,San Carlos,Cabernet Sauvignon,16.0
105,Argentina,Mendoza Province,San Carlos,Malbec,24.0
106,Argentina,Mendoza Province,San Rafael,Chardonnay,13.0
107,Argentina,Mendoza Province,Tupungato,Bordeaux-style Red Blend,62.42857142857143
108,Argentina,Mendoza Province,Tupungato,Cabernet Franc,42.09090909090909
109,Argentina,Mendoza Province,Tupungato,Cabernet Sauvignon,23.294117647058822
110,Argentina,Mendoza Province,Tupungato,Cabernet Sauvignon-Malbec,40.0
111,Argentina,Mendoza Province,Tupungato,Champagne Blend,20.0
112,Argentina,Mendoza Province,Tupungato,Chardonnay,17.64
113,Argentina,Mendoza Province,Tupungato,Chenin Blanc,17.0
114,Argentina,Mendoza Province,Tupungato,Malbec,28.37704918032787
115,Argentina,Mendoza Province,Tupungato,Malbec-Cabernet Sauvignon,12.0
116,Argentina,Mendoza Province,Tupungato,Merlot,15.0
117,Argentina,Mendoza Province,Tupungato,Pinot Gris,15.0
118,Argentina,Mendoza Province,Tupungato,Pinot Noir,22.857142857142858
119,Argentina,Mendoza Province,Tupungato,Red Blend,34.2
120,Argentina,Mendoza Province,Tupungato,Rosé,12.0
121,Argentina,Mendoza Province,Tupungato,Sauvignon Blanc,14.583333333333334
122,Argentina,Mendoza Province,Tupungato,Sparkling Blend,15.0
123,Argentina,Mendoza Province,Tupungato,Torrontés,13.0
124,Argentina,Mendoza Province,Tupungato,Viognier,15.0
125,Argentina,Mendoza Province,Tupungato,White Blend,17.666666666666668
126,Argentina,Mendoza Province,Uco Valley,Bonarda,40.0
127,Argentina,Mendoza Province,Uco Valley,Bordeaux-style Red Blend,27.5
128,Argentina,Mendoza Province,Uco Valley,Cabernet Franc,27.333333333333332
129,Argentina,Mendoza Province,Uco Valley,Cabernet Franc-Cabernet Sauvignon,17.0
130,Argentina,Mendoza Province,Uco Valley,Cabernet Sauvignon,20.0
131,Argentina,Mendoza Province,Uco Valley,Cabernet Sauvignon-Merlot,23.333333333333332
132,Argentina,Mendoza Province,Uco Valley,Champagne Blend,32.0
133,Argentina,Mendoza Province,Uco Valley,Chardonnay,17.791666666666668
134,Argentina,Mendoza Province,Uco Valley,Malbec,30.68548387096774
135,Argentina,Mendoza Province,Uco Valley,Malbec-Bonarda,20.0
136,Argentina,Mendoza Province,Uco Valley,Malbec-Cabernet Franc,20.75
137,Argentina,Mendoza Province,Uco Valley,Malbec-Cabernet Sauvignon,53.75
138,Argentina,Mendoza Province,Uco Valley,Malbec-Merlot,28.5
139,Argentina,Mendoza Province,Uco Valley,Malbec-Syrah,18.666666666666668
140,Argentina,Mendoza Province,Uco Valley,Malbec-Tannat,15.0
141,Argentina,Mendoza Province,Uco Valley,Malbec-Tempranillo,11.0
142,Argentina,Mendoza Province,Uco Valley,Merlot,10.5
143,Argentina,Mendoza Province,Uco Valley,Pinot Grigio,10.0
144,Argentina,Mendoza Province,Uco Valley,Pinot Gris,
145,Argentina,Mendoza Province,Uco Valley,Pinot Noir,30.75
146,Argentina,Mendoza Province,Uco Valley,Red Blend,30.863636363636363
147,Argentina,Mendoza Province,Uco Valley,Rosado,12.0
148,Argentina,Mendoza Province,Uco Valley,Rosé,11.666666666666666
149,Argentina,Mendoza Province,Uco Valley,Sauvignon Blanc,14.818181818181818
150,Argentina,Mendoza Province,Uco Valley,Syrah,36.25
151,Argentina,Mendoza Province,Uco Valley,Syrah-Malbec,14.0
152,Argentina,Mendoza Province,Uco Valley,Tempranillo,12.4
153,Argentina,Mendoza Province,Uco Valley,Tempranillo-Malbec,
154,Argentina,Mendoza Province,Uco Valley,Torrontés,13.25
155,Argentina,Mendoza Province,Uco Valley,Viognier,15.4
156,Argentina,Mendoza Province,Uco Valley,White Blend,23.0
157,Argentina,Mendoza Province,Valle de Uco,Bordeaux-style Red Blend,80.0
158,Argentina,Mendoza Province,Valle de Uco,Cabernet Franc,57.5
159,Argentina,Mendoza Province,Valle de Uco,Cabernet Sauvignon,16.625
160,Argentina,Mendoza Province,Valle de Uco,Chardonnay,26.25
161,Argentina,Mendoza Province,Valle de Uco,Malbec,38.275
162,Argentina,Mendoza Province,Valle de Uco,Malbec-Cabernet Sauvignon,15.0
163,Argentina,Mendoza Province,Valle de Uco,Malbec-Petit Verdot,49.0
164,Argentina,Mendoza Province,Valle de Uco,Pinot Gris,11.5
165,Argentina,Mendoza Province,Valle de Uco,Red Blend,36.27272727272727
166,Argentina,Mendoza Province,Valle de Uco,Rosado,12.0
167,Argentina,Mendoza Province,Valle de Uco,Rosé,22.0
168,Argentina,Mendoza Province,Valle de Uco,Sauvignon Blanc,11.0
169,Argentina,Mendoza Province,Valle de Uco,Sparkling Blend,17.666666666666668
170,Argentina,Mendoza Province,Valle de Uco,Torrontés,19.5
171,Argentina,Mendoza Province,Vista Flores,Bordeaux-style Red Blend,25.0
172,Argentina,Mendoza Province,Vista Flores,Cabernet Sauvignon,15.333333333333334
173,Argentina,Mendoza Province,Vista Flores,Malbec,19.4
174,Argentina,Mendoza Province,Vista Flores,Pinot Noir,17.0
175,Argentina,Mendoza Province,Vista Flores,Sparkling Blend,17.0
176,Argentina,Mendoza Province,Vista Flores,Viognier,12.75
177,Argentina,Mendoza Province,Vista Flores,White Blend,30.0
178,Argentina,Other,Alto Valle del Río Negro,Cabernet Franc,22.333333333333332
179,Argentina,Other,Alto Valle del Río Negro,Chardonnay,17.0
180,Argentina,Other,Alto Valle del Río Negro,Malbec,17.833333333333332
181,Argentina,Other,Alto Valle del Río Negro,Pinot Noir,20.0
182,Argentina,Other,Alto Valle del Río Negro,Red Blend,25.0
183,Argentina,Other,Alto Valle del Río Negro,Sauvignon Blanc,12.0
184,Argentina,Other,Argentina,Bonarda,16.0
185,Argentina,Other,Argentina,Bordeaux-style Red Blend,50.0
186,Argentina,Other,Argentina,Cabernet Sauvignon,13.25
187,Argentina,Other,Argentina,Cabernet Sauvignon-Syrah,9.0
188,Argentina,Other,Argentina,Chardonnay,11.0
189,Argentina,Other,Argentina,Malbec,30.7
190,Argentina,Other,Argentina,Malbec-Bonarda,8.0
191,Argentina,Other,Argentina,Malbec-Cabernet Sauvignon,39.0
192,Argentina,Other,Argentina,Moscato,8.0
193,Argentina,Other,Argentina,Red Blend,20.0
194,Argentina,Other,Argentina,Sauvignon Blanc,15.0
195,Argentina,Other,Argentina,Sparkling Blend,19.6
196,Argentina,Other,Argentina,Syrah,19.0
197,Argentina,Other,Argentina,Torrontés,13.0
198,Argentina,Other,Buenos Aires,Chardonnay,20.0
199,Argentina,Other,Buenos Aires,Pinot Noir,20.0
200,Argentina,Other,Buenos Aires,Sauvignon Blanc,20.0
201,Argentina,Other,Cafayate,Bordeaux-style Red Blend,39.0
202,Argentina,Other,Cafayate,Cabernet Sauvignon,15.5
203,Argentina,Other,Cafayate,Chardonnay,16.0
204,Argentina,Other,Cafayate,Malbec,27.458333333333332
205,Argentina,Other,Cafayate,Malbec-Cabernet Sauvignon,27.0
206,Argentina,Other,Cafayate,Malbec-Merlot,28.0
207,Argentina,Other,Cafayate,Malbec-Tannat,80.0
208,Argentina,Other,Cafayate,Pinot Noir,10.0
209,Argentina,Other,Cafayate,Red Blend,46.5
210,Argentina,Other,Cafayate,Sauvignon Blanc,27.0
211,Argentina,Other,Cafayate,Syrah,16.0
212,Argentina,Other,Cafayate,Tannat,24.0
213,Argentina,Other,Cafayate,Torrontés,15.69047619047619
214,Argentina,Other,Calchaquí Valley,Cabernet Sauvignon,16.142857142857142
215,Argentina,Other,Calchaquí Valley,Chardonnay,14.0
216,Argentina,Other,Calchaquí Valley,Malbec,29.357142857142858
217,Argentina,Other,Calchaquí Valley,Malbec-Merlot,28.0
218,Argentina,Other,Calchaquí Valley,Pinot Noir,12.0
219,Argentina,Other,Calchaquí Valley,Red Blend,49.166666666666664
220,Argentina,Other,Calchaquí Valley,Rosé,12.5
221,Argentina,Other,Calchaquí Valley,Syrah,17.0
222,Argentina,Other,Calchaquí Valley,Tannat,16.0
223,Argentina,Other,Calchaquí Valley,Torrontés,16.0
224,Argentina,Other,Calchaquí Valley,White Blend,10.5
225,Argentina,Other,Catamarca,Cabernet Sauvignon,13.0
226,Argentina,Other,Famatina Valley,Bonarda,17.0
227,Argentina,Other,Famatina Valley,Cabernet Sauvignon,10.5
228,Argentina,Other,Famatina Valley,Malbec,11.0
229,Argentina,Other,Famatina Valley,Red Blend,40.0
230,Argentina,Other,Famatina Valley,Torrontés,12.0
231,Argentina,Other,Jujuy,Red Blend,66.0
232,Argentina,Other,La Rioja,Cabernet Sauvignon,13.0
233,Argentina,Other,La Rioja,Malbec,7.0
234,Argentina,Other,La Rioja,Torrontés,13.555555555555555
235,Argentina,Other,Neuquén,Cabernet Sauvignon,25.2
236,Argentina,Other,Neuquén,Chardonnay,12.0
237,Argentina,Other,Neuquén,Malbec,16.636363636363637
238,Argentina,Other,Neuquén,Merlot,14.75
239,Argentina,Other,Neuquén,Pinot Noir,14.333333333333334
240,Argentina,Other,Neuquén,Red Blend,28.0
241,Argentina,Other,Neuquén,Sauvignon Blanc,15.333333333333334
242,Argentina,Other,Neuquén,Torrontés,13.0
243,Argentina,Other,Patagonia,Bordeaux-style Red Blend,29.0
244,Argentina,Other,Patagonia,Cabernet Franc,19.5
245,Argentina,Other,Patagonia,Cabernet Sauvignon,15.571428571428571
246,Argentina,Other,Patagonia,Cabernet Sauvignon-Merlot,12.0
247,Argentina,Other,Patagonia,Chardonnay,18.0
248,Argentina,Other,Patagonia,Malbec,17.095238095238095
249,Argentina,Other,Patagonia,Malbec-Cabernet Sauvignon,24.0
250,Argentina,Other,Patagonia,Merlot,20.0
251,Argentina,Other,Patagonia,Pinot Noir,23.142857142857142
252,Argentina,Other,Patagonia,Red Blend,19.8
253,Argentina,Other,Patagonia,Sauvignon Blanc,11.0
254,Argentina,Other,Patagonia,Trousseau,60.0
255,Argentina,Other,Patagonia,White Blend,13.0
256,Argentina,Other,Pedernal Valley,Gewürztraminer,25.0
257,Argentina,Other,Pedernal Valley,Malbec-Bonarda,33.0
258,Argentina,Other,Río Negro Valley,Chardonnay,17.0
259,Argentina,Other,Río Negro Valley,Malbec,59.5
260,Argentina,Other,Río Negro Valley,Merlot,20.0
261,Argentina,Other,Río Negro Valley,Pinot Noir,71.25
262,Argentina,Other,Salta,Barbera,18.0
263,Argentina,Other,Salta,Bordeaux-style Red Blend,45.0
264,Argentina,Other,Salta,Cabernet Sauvignon,20.0
265,Argentina,Other,Salta,Malbec,42.81818181818182
266,Argentina,Other,Salta,Malbec-Cabernet,45.0
267,Argentina,Other,Salta,Malbec-Cabernet Sauvignon,85.0
268,Argentina,Other,Salta,Malbec-Tannat,15.0
269,Argentina,Other,Salta,Red Blend,53.75
270,Argentina,Other,Salta,Sauvignon Blanc,28.5
271,Argentina,Other,Salta,Torrontés,14.474576271186441
272,Argentina,Other,Salta,White Blend,11.666666666666666
273,Argentina,Other,San Juan,Bonarda,9.0
274,Argentina,Other,San Juan,Cabernet Franc,16.0
275,Argentina,Other,San Juan,Cabernet Sauvignon,13.166666666666666
276,Argentina,Other,San Juan,Cabernet Sauvignon-Cabernet Franc,18.0
277,Argentina,Other,San Juan,Cabernet Sauvignon-Malbec,75.0
278,Argentina,Other,San Juan,Cabernet Sauvignon-Shiraz,10.5
279,Argentina,Other,San Juan,Chardonnay,10.285714285714286
280,Argentina,Other,San Juan,Malbec,15.392857142857142
281,Argentina,Other,San Juan,Pinot Grigio,12.666666666666666
282,Argentina,Other,San Juan,Pinot Gris,13.0
283,Argentina,Other,San Juan,Red Blend,27.666666666666668
284,Argentina,Other,San Juan,Sauvignon Blanc,10.333333333333334
285,Argentina,Other,San Juan,Shiraz,9.0
286,Argentina,Other,San Juan,Syrah,11.333333333333334
287,Argentina,Other,San Juan,Torrontés,12.666666666666666
288,Argentina,Other,San Juan,Viognier,11.0
289,Argentina,Other,Tulum Valley,Cabernet Sauvignon,9.0
290,Argentina,Other,Tulum Valley,Malbec,9.0
291,Argentina,Other,Tulum Valley,Pinot Grigio,9.0
292,Argentina,Other,Tulum Valley,Shiraz,9.0
293,Argentina,Other,Tulum Valley,Torrontés,9.0
294,Argentina,Other,Tulum Valley,White Blend,10.0
295,Argentina,Other,Zonda Valley,Chardonnay,17.0
296,Argentina,Other,Zonda Valley,Malbec,17.0
297,Argentina,Other,Zonda Valley,Syrah,17.0
298,Australia,Australia Other,Australia,Cabernet Sauvignon,16.0
299,Australia,Australia Other,Australia,Champagne Blend,11.0
300,Australia,Australia Other,Australia,Chardonnay,11.375
301,Australia,Australia Other,Australia,Malbec,8.0
302,Australia,Australia Other,Australia,Moscato,15.0
303,Australia,Australia Other,Australia,Pinot Grigio,15.0
304,Australia,Australia Other,Australia,Red Blend,12.333333333333334
305,Australia,Australia Other,Australia,Rosé,
306,Australia,Australia Other,Australia,Sauvignon Blanc,13.0
307,Australia,Australia Other,Australia,Shiraz,21.0
308,Australia,Australia Other,Australia,Shiraz-Grenache,20.0
309,Australia,Australia Other,Australia,Sparkling Blend,11.5
310,Australia,Australia Other,Australia,White Blend,38.0
311,Australia,Australia Other,Australia-New Zealand,Sauvignon Blanc,8.0
312,Australia,Australia Other,Central Ranges,Chardonnay,10.0
313,Australia,Australia Other,Central Ranges,Shiraz,10.333333333333334
314,Australia,Australia Other,Central Ranges,Shiraz-Cabernet Sauvignon,14.0
315,Australia,Australia Other,South Eastern Australia,Cabernet Merlot,12.0
316,Australia,Australia Other,South Eastern Australia,Cabernet Sauvignon,10.875
317,Australia,Australia Other,South Eastern Australia,Cabernet Sauvignon-Merlot,16.0
318,Australia,Australia Other,South Eastern Australia,Champagne Blend,20.0
319,Australia,Australia Other,South Eastern Australia,Chardonnay,12.64
320,Australia,Australia Other,South Eastern Australia,G-S-M,10.0
321,Australia,Australia Other,South Eastern Australia,Merlot,11.0
322,Australia,Australia Other,South Eastern Australia,Moscato,9.666666666666666
323,Australia,Australia Other,South Eastern Australia,Muscat,15.0
324,Australia,Australia Other,South Eastern Australia,Petite Sirah,10.333333333333334
325,Australia,Australia Other,South Eastern Australia,Pinot Grigio,10.0
326,Australia,Australia Other,South Eastern Australia,Pinot Noir,14.25
327,Australia,Australia Other,South Eastern Australia,Port,13.0
328,Australia,Australia Other,South Eastern Australia,Red Blend,15.0
329,Australia,Australia Other,South Eastern Australia,Riesling,11.0
330,Australia,Australia Other,South Eastern Australia,Rosé,10.0
331,Australia,Australia Other,South Eastern Australia,Sauvignon Blanc,15.333333333333334
332,Australia,Australia Other,South Eastern Australia,Semillon-Sauvignon Blanc,9.0
333,Australia,Australia Other,South Eastern Australia,Shiraz,11.904761904761905
334,Australia,Australia Other,South Eastern Australia,Shiraz-Cabernet Sauvignon,11.555555555555555
335,Australia,Australia Other,South Eastern Australia,Shiraz-Viognier,16.5
336,Australia,Australia Other,South Eastern Australia,Sparkling Blend,12.23076923076923
337,Australia,Australia Other,South Eastern Australia,Viognier,15.0
338,Australia,New South Wales,Gundagai,Shiraz,51.666666666666664
339,Australia,New South Wales,Hilltops,Cabernet Sauvignon,15.0
340,Australia,New South Wales,Hilltops,Shiraz,65.0
341,Australia,New South Wales,Hunter Valley,Chardonnay,18.75
342,Australia,New South Wales,Hunter Valley,Shiraz,38.529411764705884
343,Australia,New South Wales,Hunter Valley,Sémillon,31.53846153846154
344,Australia,New South Wales,Hunter Valley,Verdelho,13.0
345,Australia,New South Wales,Mudgee,Chardonnay,17.666666666666668
346,Australia,New South Wales,Mudgee,Rosé,16.0
347,Australia,New South Wales,New South Wales,Cabernet Sauvignon,14.0
348,Australia,New South Wales,New South Wales,Chardonnay,10.4
349,Australia,New South Wales,New South Wales,Moscato,9.0
350,Australia,New South Wales,New South Wales,Muscat Hamburg,22.0
351,Australia,New South Wales,New South Wales,Pinot Noir,33.0
352,Australia,New South Wales,New South Wales,Shiraz,18.0
353,Australia,New South Wales,New South Wales,Sémillon,32.0
354,Australia,New South Wales,Orange,Chardonnay,22.666666666666668
355,Australia,New South Wales,Orange,Malbec,15.0
356,Australia,New South Wales,Orange,Merlot,13.0
357,Australia,New South Wales,Orange,Sauvignon Blanc,20.0
358,Australia,New South Wales,Orange,Shiraz,14.0
359,Australia,New South Wales,Riverina,Cabernet Sauvignon,14.0
360,Australia,New South Wales,Riverina,Chardonnay,13.0
361,Australia,New South Wales,Riverina,Sparkling Blend,12.0
362,Australia,New South Wales,Riverina,Sémillon,19.0
363,Australia,New South Wales,Southern Highlands,Cabernet Sauvignon,13.0
364,Australia,New South Wales,Tumbarumba,Chardonnay,22.5
365,Australia,New South Wales,Western Plains,Shiraz,21.0
366,Australia,South Australia,Adelaide,Bordeaux-style Red Blend,29.0
367,Australia,South Australia,Adelaide,Chardonnay,17.5
368,Australia,South Australia,Adelaide,Chardonnay-Semillon,19.0
369,Australia,South Australia,Adelaide,Red Blend,42.0
370,Australia,South Australia,Adelaide,Rhône-style White Blend,14.0
371,Australia,South Australia,Adelaide,Riesling,16.0
372,Australia,South Australia,Adelaide,Viognier,21.5
373,Australia,South Australia,Adelaide,White Blend,15.6
374,Australia,South Australia,Adelaide Hills,Cabernet Sauvignon,35.0
375,Australia,South Australia,Adelaide Hills,Champagne Blend,20.0
376,Australia,South Australia,Adelaide Hills,Chardonnay,24.35
377,Australia,South Australia,Adelaide Hills,Pinot Grigio,18.5
378,Australia,South Australia,Adelaide Hills,Pinot Gris,18.0
379,Australia,South Australia,Adelaide Hills,Pinot Noir,21.55
380,Australia,South Australia,Adelaide Hills,Riesling,16.0
381,Australia,South Australia,Adelaide Hills,Sauvignon Blanc,19.043478260869566
382,Australia,South Australia,Adelaide Hills,Semillon-Sauvignon Blanc,13.0
383,Australia,South Australia,Adelaide Hills,Shiraz,26.25
384,Australia,South Australia,Adelaide Hills,Syrah,21.0
385,Australia,South Australia,Adelaide Hills,Viognier,30.0
386,Australia,South Australia,Adelaide Plains,Cabernet Sauvignon,15.5
387,Australia,South Australia,Adelaide Plains,Chardonnay,12.0
388,Australia,South Australia,Adelaide Plains,Merlot,12.0
389,Australia,South Australia,Barossa,Cabernet Sauvignon,35.55
390,Australia,South Australia,Barossa,Cabernet Sauvignon-Shiraz,52.833333333333336
391,Australia,South Australia,Barossa,Chardonnay,17.666666666666668
392,Australia,South Australia,Barossa,Chardonnay-Semillon,18.0
393,Australia,South Australia,Barossa,G-S-M,18.333333333333332
394,Australia,South Australia,Barossa,Grenache,49.375
395,Australia,South Australia,Barossa,Mourvèdre,95.0
396,Australia,South Australia,Barossa,Red Blend,24.11111111111111
397,Australia,South Australia,Barossa,Rhône-style Red Blend,40.0
398,Australia,South Australia,Barossa,Riesling,16.714285714285715
399,Australia,South Australia,Barossa,Rosé,24.0
400,Australia,South Australia,Barossa,Semillon-Sauvignon Blanc,12.0
401,Australia,South Australia,Barossa,Shiraz,50.014925373134325
402,Australia,South Australia,Barossa,Shiraz-Mourvèdre,22.0
403,Australia,South Australia,Barossa,Shiraz-Viognier,77.5
404,Australia,South Australia,Barossa,White Blend,13.0
405,Australia,South Australia,Barossa Valley,Cabernet Sauvignon,19.933333333333334
406,Australia,South Australia,Barossa Valley,Champagne Blend,25.0
407,Australia,South Australia,Barossa Valley,Chardonnay,14.222222222222221
408,Australia,South Australia,Barossa Valley,G-S-M,28.571428571428573
409,Australia,South Australia,Barossa Valley,Grenache,70.75
410,Australia,South Australia,Barossa Valley,Malbec,30.0
411,Australia,South Australia,Barossa Valley,Mataro,79.25
412,Australia,South Australia,Barossa Valley,Moscato,17.0
413,Australia,South Australia,Barossa Valley,Mourvèdre,44.4
414,Australia,South Australia,Barossa Valley,Petite Sirah,42.0
415,Australia,South Australia,Barossa Valley,Red Blend,29.833333333333332
416,Australia,South Australia,Barossa Valley,Rhône-style Red Blend,28.5
417,Australia,South Australia,Barossa Valley,Rhône-style White Blend,32.5
418,Australia,South Australia,Barossa Valley,Rosé,20.666666666666668
419,Australia,South Australia,Barossa Valley,Semillon-Chardonnay,8.0
420,Australia,South Australia,Barossa Valley,Shiraz,56.973684210526315
421,Australia,South Australia,Barossa Valley,Shiraz-Cabernet Sauvignon,80.0
422,Australia,South Australia,Barossa Valley,Shiraz-Grenache,27.0
423,Australia,South Australia,Barossa Valley,Shiraz-Viognier,136.42857142857142
